id,bill_month_count_01,bill_month_count_02,bill_month_count_03,bill_month_count_04,bill_month_count_05,bill_month_count_06,bill_month_count_07,bill_month_count_08,bill_month_count_09,bill_month_count_10,bill_month_count_11,bill_month_count_12
28432,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
28433,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0
28434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
28435,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
28438,7.0,24.0,9.0,6.0,6.0,12.0,9.0,11.0,10.0,10.0,9.0,6.0
28439,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
28440,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0
28441,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
28442,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0
28443,15.0,14.0,14.0,12.0,13.0,13.0,20.0,17.0,14.0,13.0,13.0,16.0
28444,1.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0
28445,11.0,8.0,8.0,10.0,10.0,12.0,12.0,12.0,14.0,16.0,13.0,16.0
28446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
28447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
28450,20.0,18.0,19.0,19.0,17.0,18.0,19.0,18.0,19.0,17.0,14.0,21.0
28451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
28452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28453,3.0,5.0,6.0,5.0,7.0,8.0,8.0,9.0,6.0,8.0,4.0,3.0
28454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28456,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0
28457,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
28458,7.0,7.0,9.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,5.0,7.0
28459,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
28460,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28461,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0
28462,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0
28463,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28464,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
28465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28466,2.0,4.0,4.0,2.0,8.0,2.0,4.0,6.0,4.0,4.0,3.0,5.0
28467,0.0,0.0,0.0,1.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
28468,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28469,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
28471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28473,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
28474,5.0,3.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,6.0,9.0
28475,7.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,9.0
28476,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0
28477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,26.0
28478,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28479,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,3.0,4.0
28480,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0
28481,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0
28482,3.0,1.0,2.0,4.0,2.0,3.0,8.0,3.0,3.0,3.0,3.0,2.0
28483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28484,1.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
28485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
28486,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0
28487,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
28488,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28489,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
28490,7.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0
28491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0
28492,25.0,13.0,13.0,13.0,13.0,15.0,13.0,12.0,10.0,10.0,14.0,17.0
28493,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,4.0
28494,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,6.0,0.0,3.0
28495,1.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0
28496,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0
28497,9.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,9.0,13.0
28498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
28499,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
28500,5.0,6.0,6.0,5.0,6.0,5.0,6.0,8.0,5.0,5.0,4.0,4.0
28501,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28502,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
28503,4.0,12.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
28504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
28505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
28507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0
28509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
28510,28.0,56.0,9.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,22.0,2.0
28511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28512,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,8.0,4.0,4.0
28513,38.0,2.0,2.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,1.0,4.0
28514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
28515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
28516,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
28517,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,7.0
28518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,8.0,0.0
28519,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
28520,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
28521,5.0,8.0,7.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,2.0,4.0
28522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
28523,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
28524,1.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,3.0,1.0,0.0
28525,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0
28526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
28527,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0
28528,6.0,8.0,4.0,4.0,6.0,5.0,6.0,7.0,4.0,7.0,4.0,4.0
28529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28530,3.0,4.0,4.0,4.0,2.0,6.0,5.0,4.0,6.0,6.0,7.0,8.0
28531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
28532,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28533,3.0,3.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0
28534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
28535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,2.0,0.0
28536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
28537,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
28538,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
28540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28541,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28542,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0
28543,6.0,18.0,12.0,16.0,17.0,11.0,11.0,32.0,15.0,1.0,6.0,15.0
28544,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0
28545,2.0,0.0,4.0,0.0,3.0,1.0,2.0,4.0,0.0,4.0,0.0,3.0
28546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0
28547,3.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,3.0
28548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28549,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,8.0
28550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28552,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0
28553,21.0,20.0,26.0,18.0,23.0,21.0,19.0,25.0,19.0,18.0,17.0,19.0
28554,5.0,2.0,6.0,4.0,7.0,7.0,5.0,7.0,7.0,6.0,5.0,4.0
28555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28556,9.0,7.0,5.0,6.0,5.0,5.0,7.0,8.0,8.0,9.0,11.0,12.0
28557,12.0,10.0,16.0,10.0,16.0,10.0,12.0,13.0,10.0,11.0,9.0,20.0
28558,6.0,7.0,10.0,5.0,6.0,5.0,5.0,8.0,4.0,6.0,5.0,6.0
28559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28560,2.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
28561,19.0,9.0,1.0,9.0,12.0,19.0,15.0,6.0,15.0,15.0,20.0,9.0
28562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
28564,6.0,8.0,7.0,9.0,9.0,9.0,16.0,15.0,14.0,14.0,15.0,11.0
28565,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0
28566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0
28567,6.0,3.0,3.0,3.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,3.0
28568,5.0,3.0,3.0,5.0,8.0,9.0,12.0,12.0,12.0,12.0,12.0,10.0
28569,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
28570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
28571,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0
28572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0
28573,33.0,33.0,39.0,33.0,36.0,42.0,36.0,36.0,36.0,33.0,37.0,32.0
28574,102.0,10.0,5.0,7.0,6.0,7.0,7.0,7.0,9.0,8.0,8.0,11.0
28575,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0
28576,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0
28577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
28578,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
28579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28580,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
28581,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0
28582,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28584,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0
28585,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
28586,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
28587,0.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,2.0,0.0
28588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28589,5.0,6.0,7.0,5.0,7.0,5.0,6.0,7.0,7.0,9.0,8.0,8.0
28590,14.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0
28591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
28592,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28593,25.0,4.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,10.0,1.0,1.0
28594,8.0,7.0,6.0,3.0,9.0,13.0,11.0,11.0,9.0,10.0,13.0,10.0
28595,1.0,0.0,6.0,6.0,6.0,6.0,6.0,7.0,9.0,6.0,4.0,3.0
28596,126.0,21.0,20.0,14.0,17.0,13.0,17.0,24.0,21.0,21.0,22.0,23.0
28597,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28598,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,4.0
28599,208.0,33.0,39.0,37.0,26.0,37.0,21.0,42.0,32.0,37.0,34.0,43.0
28600,4.0,4.0,7.0,7.0,12.0,8.0,9.0,9.0,8.0,9.0,9.0,10.0
28601,6.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,6.0
28602,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
28603,23.0,13.0,12.0,12.0,13.0,8.0,10.0,13.0,14.0,10.0,16.0,16.0
28604,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
28605,7.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0
28606,106.0,8.0,10.0,11.0,10.0,10.0,9.0,16.0,9.0,10.0,9.0,13.0
28607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
28608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28609,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
28610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0
28611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
28612,15.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
28613,19.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,46.0,31.0
28614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
28615,5.0,6.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0
28616,163.0,14.0,15.0,19.0,18.0,20.0,19.0,21.0,20.0,22.0,15.0,13.0
28617,69.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0
28618,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0
28619,28.0,11.0,11.0,11.0,11.0,6.0,12.0,12.0,18.0,12.0,12.0,21.0
28620,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,21.0,6.0,15.0
28621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28622,22.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0
28623,12.0,2.0,0.0,0.0,0.0,6.0,9.0,11.0,9.0,12.0,9.0,11.0
28624,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
28625,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
28626,42.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0
28627,15.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,0.0,82.0
28628,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28629,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0
28630,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
28631,410.0,8.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
28632,12.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
28633,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,11.0,4.0
28634,8.0,8.0,8.0,10.0,7.0,7.0,3.0,2.0,3.0,2.0,2.0,9.0
28635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28636,29.0,6.0,3.0,2.0,2.0,4.0,10.0,15.0,13.0,12.0,8.0,6.0
28637,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0
28638,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
28639,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
28640,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0
28641,25.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,57.0,28.0,3.0,65.0
28642,2.0,1.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,6.0,1.0,13.0
28643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
28644,9.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0
28645,12.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,5.0,6.0,3.0
28646,30.0,3.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,8.0,9.0,5.0
28647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0
28648,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28649,2.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,10.0
28650,2.0,2.0,2.0,3.0,7.0,6.0,7.0,5.0,6.0,6.0,6.0,2.0
28651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0
28652,52.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0
28653,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
28654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28655,3.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,9.0,9.0,9.0,5.0
28656,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,6.0,4.0,8.0
28657,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0
28658,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28659,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0
28660,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
28661,24.0,2.0,0.0,2.0,2.0,2.0,2.0,6.0,4.0,12.0,4.0,3.0
28662,24.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0
28663,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0
28664,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,7.0,3.0,3.0
28665,13.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,2.0
28666,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0
28667,7.0,1.0,0.0,3.0,0.0,0.0,3.0,9.0,6.0,6.0,9.0,5.0
28668,21.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,16.0,1.0,1.0
28669,7.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
28670,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0
28671,6.0,4.0,7.0,7.0,6.0,7.0,6.0,12.0,9.0,9.0,6.0,8.0
28672,110.0,10.0,11.0,15.0,13.0,13.0,13.0,13.0,9.0,9.0,6.0,8.0
28673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
28674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
28675,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
28676,3.0,2.0,4.0,3.0,3.0,3.0,4.0,7.0,6.0,6.0,4.0,3.0
28677,10.0,11.0,12.0,10.0,6.0,5.0,12.0,12.0,14.0,15.0,16.0,10.0
28678,10.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,4.0,0.0,0.0,0.0
28679,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
28680,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0
28681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
28682,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0
28683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
28684,25.0,18.0,15.0,15.0,15.0,13.0,15.0,22.0,21.0,24.0,19.0,21.0
28685,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0
28686,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
28687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,10.0,0.0
28688,4.0,3.0,3.0,3.0,4.0,2.0,2.0,7.0,7.0,6.0,7.0,4.0
28689,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0
28690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0
28691,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
28692,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28694,5.0,4.0,8.0,4.0,4.0,15.0,13.0,6.0,10.0,2.0,3.0,5.0
28695,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28696,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0
28697,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28698,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
28699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28700,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28701,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0
28702,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0
28703,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0
