id,diff_bank_count
26471,1.0
26472,2.0
26473,7.0
26474,0.0
26475,1.0
26476,1.0
26477,1.0
26478,1.0
26479,2.0
26480,6.0
26481,1.0
26482,2.0
26483,1.0
26484,1.0
26485,0.0
26486,2.0
26487,1.0
26488,5.0
26489,3.0
26490,1.0
26491,1.0
26492,2.0
26493,6.0
26494,10.0
26495,2.0
26496,1.0
26497,1.0
26498,3.0
26499,1.0
26500,4.0
26501,1.0
26502,4.0
26503,1.0
26504,5.0
26505,5.0
26506,2.0
26507,6.0
26508,2.0
26509,3.0
26510,5.0
26511,2.0
26512,2.0
26513,2.0
26514,2.0
26515,5.0
26516,1.0
26517,2.0
26518,4.0
26519,2.0
26520,1.0
26521,5.0
26522,1.0
26523,2.0
26524,1.0
26525,3.0
26526,2.0
26527,1.0
26528,0.0
26529,3.0
26530,2.0
26531,2.0
26532,5.0
26533,1.0
26534,1.0
26535,3.0
26536,5.0
26537,4.0
26538,4.0
26539,3.0
26540,8.0
26541,1.0
26542,2.0
26543,3.0
26544,3.0
26545,4.0
26546,4.0
26547,3.0
26548,3.0
26549,3.0
26550,1.0
26551,1.0
26552,3.0
26553,2.0
26554,5.0
26555,1.0
26556,1.0
26557,3.0
26558,7.0
26559,2.0
26560,1.0
26561,1.0
26562,3.0
26563,7.0
26564,2.0
26565,1.0
26566,2.0
26567,1.0
26568,1.0
26569,2.0
26570,3.0
26571,6.0
26572,8.0
26573,8.0
26574,1.0
26575,3.0
26576,2.0
26577,0.0
26578,2.0
26579,2.0
26580,2.0
26581,4.0
26582,1.0
26583,4.0
26584,2.0
26585,4.0
26586,2.0
26587,2.0
26588,4.0
26589,2.0
26590,4.0
26591,3.0
26592,1.0
26593,2.0
26594,10.0
26595,2.0
26596,3.0
26597,2.0
26598,1.0
26599,1.0
26600,5.0
26601,3.0
26602,1.0
26603,1.0
26604,1.0
26605,3.0
26606,1.0
26607,1.0
26608,1.0
26609,8.0
26610,1.0
26611,1.0
26612,6.0
26613,5.0
26614,1.0
26615,5.0
26616,5.0
26617,4.0
26618,6.0
26619,1.0
26620,1.0
26621,2.0
26622,1.0
26623,4.0
26624,1.0
26625,6.0
26626,1.0
26627,3.0
26628,4.0
26629,2.0
26630,1.0
26631,4.0
26632,2.0
26633,7.0
26634,1.0
26635,2.0
26636,1.0
26637,1.0
26638,7.0
26639,1.0
26640,1.0
26641,5.0
26642,2.0
26643,0.0
26644,1.0
26645,5.0
26646,1.0
26647,1.0
26648,2.0
26649,1.0
26650,1.0
26651,1.0
26652,2.0
26653,1.0
26654,1.0
26655,7.0
26656,6.0
26657,1.0
26658,2.0
26659,3.0
26660,3.0
26661,1.0
26662,2.0
26663,1.0
26664,1.0
26665,3.0
26666,6.0
26667,4.0
26668,4.0
26669,2.0
26670,1.0
26671,4.0
26672,6.0
26673,4.0
26674,3.0
26675,1.0
26676,1.0
26677,2.0
26678,4.0
26679,3.0
26680,3.0
26681,3.0
26682,1.0
26683,6.0
26684,5.0
26685,5.0
26686,2.0
26687,3.0
26688,4.0
26689,3.0
26690,4.0
26691,2.0
26692,1.0
26693,2.0
26694,1.0
26695,5.0
26696,2.0
26697,2.0
26698,3.0
26699,1.0
26700,4.0
26701,1.0
26702,3.0
26703,7.0
26704,2.0
26705,6.0
26706,1.0
26707,1.0
26708,4.0
26709,3.0
26710,2.0
26711,1.0
26712,5.0
26713,6.0
26714,4.0
26715,4.0
26716,2.0
26717,1.0
26718,1.0
26719,5.0
26720,6.0
26721,1.0
26722,3.0
26723,6.0
26724,5.0
26725,4.0
26726,2.0
26727,13.0
26728,1.0
26729,5.0
26730,8.0
26731,2.0
26732,0.0
26733,4.0
26734,1.0
26735,2.0
26736,2.0
26737,4.0
26738,0.0
26739,4.0
26740,1.0
26741,2.0
26742,6.0
26743,4.0
26744,2.0
26745,4.0
26746,4.0
26747,3.0
26748,3.0
26749,2.0
26750,2.0
26751,4.0
26752,3.0
26753,0.0
26754,2.0
26755,6.0
26756,1.0
26757,1.0
26758,2.0
26759,0.0
26760,6.0
26761,5.0
26762,2.0
26763,3.0
26764,1.0
26765,5.0
26766,3.0
26767,1.0
26768,12.0
26769,2.0
26770,1.0
26771,1.0
26772,4.0
26773,2.0
26774,3.0
26775,2.0
26776,4.0
26777,1.0
26778,1.0
26779,3.0
26780,1.0
26781,2.0
26782,7.0
26783,3.0
26784,5.0
26785,15.0
26786,3.0
26787,1.0
26788,2.0
26789,7.0
26790,3.0
26791,2.0
26792,4.0
26793,2.0
26794,4.0
26795,9.0
26796,3.0
26797,1.0
26798,1.0
26799,4.0
26800,0.0
26801,3.0
26802,3.0
26803,0.0
26804,1.0
26805,1.0
26806,1.0
26807,7.0
26808,9.0
26809,1.0
26810,0.0
26811,1.0
26812,0.0
26813,2.0
26814,4.0
26815,6.0
26816,4.0
26817,1.0
26818,3.0
26819,1.0
26820,3.0
26821,2.0
26822,7.0
26823,2.0
26824,3.0
26825,7.0
26826,2.0
26827,1.0
26828,1.0
26829,1.0
26830,7.0
26831,2.0
26832,2.0
26833,3.0
26834,1.0
26835,2.0
26836,3.0
26837,3.0
26838,1.0
26839,2.0
26840,1.0
26841,1.0
26842,3.0
26843,1.0
26844,3.0
26845,8.0
26846,2.0
26847,5.0
26848,3.0
26849,3.0
26850,2.0
26851,0.0
26852,1.0
26853,4.0
26854,1.0
26855,4.0
26856,2.0
26857,8.0
26858,5.0
26859,2.0
26860,0.0
26861,1.0
26862,5.0
26863,5.0
26864,2.0
26865,5.0
26866,2.0
26867,4.0
26868,3.0
26869,1.0
26870,1.0
26871,1.0
26872,1.0
26873,1.0
26874,4.0
26875,1.0
26876,1.0
26877,1.0
26878,5.0
26879,2.0
26880,1.0
26881,2.0
26882,5.0
26883,1.0
26884,1.0
26885,6.0
26886,3.0
26887,4.0
26888,0.0
26889,2.0
26890,4.0
26891,1.0
26892,1.0
26893,5.0
26894,5.0
26895,2.0
26896,4.0
26897,3.0
26898,1.0
26899,2.0
26900,1.0
26901,2.0
26902,3.0
26903,1.0
26904,12.0
26905,0.0
26906,2.0
26907,10.0
26908,1.0
26909,2.0
26910,5.0
26911,6.0
26912,2.0
26913,3.0
26914,3.0
26915,1.0
26916,1.0
26917,5.0
26918,2.0
26919,1.0
26920,3.0
26921,6.0
26922,3.0
26923,3.0
26924,4.0
26925,3.0
26926,1.0
26927,2.0
26928,2.0
26929,7.0
26930,1.0
26931,2.0
26932,1.0
26933,5.0
26934,5.0
26935,2.0
26936,2.0
26937,4.0
26938,2.0
26939,4.0
26940,1.0
26941,1.0
26942,5.0
26943,1.0
26944,3.0
26945,1.0
26946,1.0
26947,1.0
26948,1.0
26949,2.0
26950,2.0
26951,1.0
26952,5.0
26953,5.0
26954,1.0
26955,1.0
26956,1.0
26957,2.0
26958,3.0
26959,1.0
26960,5.0
26961,4.0
26962,1.0
26963,2.0
26964,3.0
26965,3.0
26966,3.0
26967,3.0
26968,3.0
26969,5.0
26970,2.0
26971,2.0
26972,2.0
26973,1.0
26974,2.0
26975,1.0
26976,3.0
26977,4.0
26978,1.0
26979,1.0
26980,4.0
26981,7.0
26982,3.0
26983,3.0
26984,3.0
26985,1.0
26986,1.0
26987,1.0
26988,1.0
26989,3.0
26990,2.0
26991,3.0
26992,3.0
26993,1.0
26994,1.0
26995,2.0
26996,4.0
26997,1.0
26998,3.0
26999,1.0
27000,7.0
27001,6.0
27002,2.0
27003,2.0
27004,1.0
27005,3.0
27006,1.0
27007,1.0
27008,2.0
27009,1.0
27010,2.0
27011,1.0
27012,2.0
27013,1.0
27014,0.0
27015,2.0
27016,2.0
27017,3.0
27018,1.0
27019,2.0
27020,3.0
27021,4.0
27022,6.0
27023,1.0
27024,1.0
27025,3.0
27026,4.0
27027,1.0
27028,0.0
27029,1.0
27030,6.0
27031,7.0
27032,2.0
27033,6.0
27034,0.0
27035,1.0
27036,4.0
27037,4.0
27038,3.0
27039,2.0
27040,2.0
27041,2.0
27042,2.0
27043,1.0
27044,0.0
27045,2.0
27046,3.0
27047,1.0
27048,1.0
27049,2.0
27050,1.0
27051,2.0
27052,8.0
27053,2.0
27054,4.0
27055,3.0
27056,3.0
27057,2.0
27058,3.0
27059,1.0
27060,8.0
27061,1.0
27062,1.0
27063,7.0
27064,1.0
27065,2.0
27066,1.0
27067,4.0
27068,1.0
27069,1.0
27070,1.0
27071,1.0
27072,1.0
27073,3.0
27074,2.0
27075,2.0
27076,5.0
27077,4.0
27078,6.0
27079,1.0
27080,1.0
27081,4.0
27082,1.0
27083,3.0
27084,1.0
27085,8.0
27086,2.0
27087,1.0
27088,5.0
27089,6.0
27090,8.0
27091,1.0
27092,3.0
27093,3.0
27094,2.0
27095,5.0
27096,7.0
27097,5.0
27098,2.0
27099,2.0
27100,4.0
27101,3.0
27102,1.0
27103,1.0
27104,1.0
27105,3.0
27106,8.0
27107,1.0
27108,1.0
27109,2.0
27110,0.0
27111,1.0
27112,1.0
27113,4.0
27114,8.0
27115,4.0
27116,8.0
27117,1.0
27118,3.0
27119,1.0
27120,1.0
27121,5.0
27122,2.0
27123,6.0
27124,2.0
27125,1.0
27126,1.0
27127,5.0
27128,3.0
27129,4.0
27130,1.0
27131,3.0
27132,1.0
27133,3.0
27134,2.0
27135,2.0
27136,3.0
27137,3.0
27138,7.0
27139,3.0
27140,4.0
27141,4.0
27142,1.0
27143,6.0
27144,6.0
27145,1.0
27146,1.0
27147,1.0
27148,4.0
27149,7.0
27150,1.0
27151,4.0
27152,2.0
27153,4.0
27154,2.0
27155,1.0
27156,5.0
27157,2.0
27158,1.0
27159,2.0
27160,2.0
27161,2.0
27162,1.0
27163,4.0
27164,4.0
27165,2.0
27166,1.0
27167,5.0
27168,3.0
27169,3.0
27170,5.0
27171,0.0
27172,3.0
27173,5.0
27174,4.0
27175,2.0
27176,1.0
27177,4.0
27178,2.0
27179,2.0
27180,3.0
27181,2.0
27182,1.0
27183,2.0
27184,2.0
27185,2.0
27186,3.0
27187,7.0
27188,1.0
27189,1.0
27190,1.0
27191,1.0
27192,2.0
27193,3.0
27194,1.0
27195,0.0
27196,1.0
27197,3.0
27198,1.0
27199,3.0
27200,1.0
27201,1.0
27202,1.0
27203,3.0
27204,1.0
27205,4.0
27206,3.0
27207,1.0
27208,1.0
27209,1.0
27210,1.0
27211,2.0
27212,6.0
27213,1.0
27214,3.0
27215,2.0
27216,4.0
27217,2.0
27218,5.0
27219,1.0
27220,9.0
27221,3.0
27222,1.0
27223,0.0
27224,6.0
27225,3.0
27226,1.0
27227,4.0
27228,2.0
27229,1.0
27230,2.0
27231,4.0
27232,3.0
27233,3.0
27234,3.0
27235,3.0
27236,1.0
27237,2.0
27238,1.0
27239,2.0
27240,2.0
27241,4.0
27242,4.0
27243,1.0
27244,4.0
27245,2.0
27246,1.0
27247,2.0
27248,2.0
27249,4.0
27250,3.0
27251,3.0
27252,1.0
27253,5.0
27254,1.0
27255,2.0
27256,7.0
27257,1.0
27258,1.0
27259,3.0
27260,2.0
27261,1.0
27262,3.0
27263,1.0
27264,1.0
27265,4.0
27266,1.0
27267,6.0
27268,2.0
27269,2.0
27270,1.0
27271,4.0
27272,2.0
27273,3.0
27274,1.0
27275,2.0
27276,4.0
27277,1.0
27278,5.0
27279,2.0
27280,3.0
27281,1.0
27282,1.0
27283,5.0
27284,1.0
27285,1.0
27286,3.0
27287,1.0
27288,2.0
27289,3.0
27290,1.0
27291,1.0
27292,4.0
27293,1.0
27294,2.0
27295,2.0
27296,2.0
27297,2.0
27298,1.0
27299,4.0
27300,3.0
27301,1.0
27302,1.0
27303,4.0
27304,6.0
27305,4.0
27306,2.0
27307,2.0
27308,2.0
27309,5.0
27310,3.0
27311,8.0
27312,1.0
27313,3.0
27314,5.0
27315,1.0
27316,2.0
27317,6.0
27318,1.0
27319,3.0
27320,9.0
27321,3.0
27322,5.0
27323,5.0
27324,2.0
27325,3.0
27326,7.0
27327,8.0
27328,5.0
27329,2.0
27330,4.0
27331,2.0
27332,4.0
27333,3.0
27334,3.0
27335,8.0
27336,2.0
27337,3.0
27338,5.0
27339,2.0
27340,3.0
27341,1.0
27342,8.0
27343,2.0
27344,7.0
27345,2.0
27346,8.0
27347,4.0
27348,4.0
27349,1.0
27350,2.0
27351,2.0
27352,2.0
27353,1.0
27354,4.0
27355,3.0
27356,1.0
27357,2.0
27358,1.0
27359,1.0
27360,5.0
27361,7.0
27362,3.0
27363,1.0
27364,4.0
27365,3.0
27366,1.0
27367,3.0
27368,1.0
27369,8.0
27370,6.0
27371,2.0
27372,1.0
27373,2.0
27374,0.0
27375,1.0
27376,3.0
27377,4.0
27378,4.0
27379,3.0
27380,2.0
27381,2.0
27382,3.0
27383,1.0
27384,4.0
27385,3.0
27386,0.0
27387,2.0
27388,2.0
27389,1.0
27390,3.0
27391,1.0
27392,2.0
27393,2.0
27394,4.0
27395,5.0
27396,2.0
27397,6.0
27398,2.0
27399,7.0
27400,3.0
27401,1.0
27402,1.0
27403,1.0
27404,5.0
27405,3.0
27406,1.0
27407,5.0
27408,1.0
27409,2.0
27410,1.0
27411,4.0
27412,2.0
27413,6.0
27414,3.0
27415,1.0
27416,2.0
27417,3.0
27418,4.0
27419,2.0
27420,5.0
27421,1.0
27422,5.0
27423,2.0
27424,6.0
27425,2.0
27426,1.0
27427,3.0
27428,1.0
27429,2.0
27430,5.0
27431,2.0
27432,2.0
27433,6.0
27434,4.0
27435,5.0
27436,1.0
27437,0.0
27438,3.0
27439,2.0
27440,5.0
27441,3.0
27442,3.0
27443,1.0
27444,6.0
27445,5.0
27446,1.0
27447,4.0
27448,2.0
27449,2.0
27450,3.0
27451,4.0
27452,2.0
27453,1.0
27454,1.0
27455,4.0
27456,1.0
27457,10.0
27458,5.0
27459,6.0
27460,5.0
27461,1.0
27462,2.0
27463,3.0
27464,8.0
27465,1.0
27466,5.0
27467,1.0
27468,2.0
27469,0.0
27470,4.0
27471,0.0
27472,2.0
27473,3.0
27474,2.0
27475,4.0
27476,12.0
27477,1.0
27478,1.0
27479,2.0
27480,1.0
27481,3.0
27482,2.0
27483,3.0
27484,2.0
27485,1.0
27486,1.0
27487,3.0
27488,1.0
27489,1.0
27490,1.0
27491,1.0
27492,1.0
27493,2.0
27494,2.0
27495,2.0
27496,3.0
27497,2.0
27498,0.0
27499,5.0
27500,1.0
27501,3.0
27502,5.0
27503,2.0
27504,1.0
27505,1.0
27506,0.0
27507,8.0
27508,2.0
27509,3.0
27510,1.0
27511,3.0
27512,1.0
27513,4.0
27514,5.0
27515,6.0
27516,1.0
27517,2.0
27518,2.0
27519,2.0
27520,3.0
27521,3.0
27522,2.0
27523,1.0
27524,3.0
27525,1.0
27526,3.0
27527,2.0
27528,1.0
27529,1.0
27530,4.0
27531,4.0
27532,4.0
27533,1.0
27534,4.0
27535,6.0
27536,1.0
27537,1.0
27538,0.0
27539,3.0
27540,2.0
27541,4.0
27542,2.0
27543,2.0
27544,11.0
27545,1.0
27546,1.0
27547,1.0
27548,1.0
27549,3.0
27550,2.0
27551,3.0
27552,2.0
27553,5.0
27554,1.0
27555,3.0
27556,1.0
27557,5.0
27558,3.0
27559,1.0
27560,4.0
27561,4.0
27562,1.0
27563,0.0
27564,1.0
27565,1.0
27566,1.0
27567,6.0
27568,1.0
27569,3.0
27570,2.0
27571,5.0
27572,1.0
27573,1.0
27574,5.0
27575,3.0
27576,1.0
27577,4.0
27578,3.0
27579,2.0
27580,1.0
27581,3.0
27582,1.0
27583,1.0
27584,1.0
27585,1.0
27586,2.0
27587,6.0
27588,2.0
27589,1.0
27590,8.0
27591,3.0
27592,2.0
27593,1.0
27594,1.0
27595,1.0
27596,0.0
27597,3.0
27598,4.0
27599,1.0
27600,5.0
27601,3.0
27602,4.0
27603,0.0
27604,6.0
27605,1.0
27606,1.0
27607,1.0
27608,1.0
27609,1.0
27610,2.0
27611,5.0
27612,3.0
27613,3.0
27614,3.0
27615,8.0
27616,0.0
27617,4.0
27618,1.0
27619,1.0
27620,6.0
27621,4.0
27622,4.0
27623,6.0
27624,2.0
27625,4.0
27626,4.0
27627,1.0
27628,3.0
27629,1.0
27630,1.0
27631,5.0
27632,1.0
27633,3.0
27634,0.0
27635,3.0
27636,1.0
27637,0.0
27638,1.0
27639,12.0
27640,4.0
27641,5.0
27642,0.0
27643,2.0
27644,1.0
27645,1.0
27646,7.0
27647,2.0
27648,1.0
27649,6.0
27650,8.0
27651,1.0
27652,0.0
27653,4.0
27654,1.0
27655,4.0
27656,3.0
27657,3.0
27658,1.0
27659,0.0
27660,2.0
27661,1.0
27662,1.0
27663,0.0
27664,3.0
27665,0.0
27666,1.0
27667,4.0
27668,2.0
27669,4.0
27670,3.0
27671,3.0
27672,5.0
27673,1.0
27674,2.0
27675,5.0
27676,2.0
27677,1.0
27678,1.0
27679,3.0
27680,2.0
27681,3.0
27682,3.0
27683,5.0
27684,6.0
27685,2.0
27686,4.0
27687,2.0
27688,2.0
27689,3.0
27690,2.0
27691,1.0
27692,6.0
27693,3.0
27694,1.0
27695,1.0
27696,4.0
27697,8.0
27698,5.0
27699,3.0
27700,2.0
27701,2.0
27702,3.0
27703,0.0
27704,2.0
27705,2.0
27706,6.0
27707,2.0
27708,2.0
27709,5.0
27710,1.0
27711,1.0
27712,4.0
27713,1.0
27714,1.0
27715,3.0
27716,4.0
27717,1.0
27718,2.0
27719,5.0
27720,1.0
27721,2.0
27722,7.0
27723,6.0
27724,6.0
27725,1.0
27726,3.0
27727,2.0
27728,2.0
27729,4.0
27730,2.0
27731,3.0
27732,1.0
27733,3.0
27734,3.0
27735,4.0
27736,1.0
27737,3.0
27738,2.0
27739,4.0
27740,3.0
27741,4.0
27742,2.0
27743,3.0
27744,4.0
27745,1.0
27746,2.0
27747,1.0
27748,6.0
27749,1.0
27750,2.0
27751,1.0
27752,1.0
27753,2.0
27754,3.0
27755,8.0
27756,1.0
27757,6.0
27758,1.0
27759,8.0
27760,4.0
27761,3.0
27762,2.0
27763,2.0
27764,10.0
27765,2.0
27766,2.0
27767,1.0
27768,1.0
27769,1.0
27770,1.0
27771,4.0
27772,0.0
27773,2.0
27774,2.0
27775,4.0
27776,3.0
27777,1.0
27778,1.0
27779,1.0
27780,2.0
27781,1.0
27782,1.0
27783,1.0
27784,3.0
27785,2.0
27786,8.0
27787,2.0
27788,3.0
27789,5.0
27790,1.0
27791,3.0
27792,1.0
27793,1.0
27794,2.0
27795,3.0
27796,4.0
27797,3.0
27798,1.0
27799,2.0
27800,2.0
27801,4.0
27802,2.0
27803,1.0
27804,1.0
27805,2.0
27806,2.0
27807,1.0
27808,1.0
27809,2.0
27810,1.0
27811,2.0
27812,2.0
27813,3.0
27814,1.0
27815,1.0
27816,5.0
27817,1.0
27818,2.0
27819,1.0
27820,3.0
27821,1.0
27822,1.0
27823,5.0
27824,2.0
27825,6.0
27826,1.0
27827,5.0
27828,1.0
27829,1.0
27830,1.0
27831,1.0
27832,2.0
27833,3.0
27834,3.0
27835,3.0
27836,2.0
27837,2.0
27838,3.0
27839,5.0
27840,1.0
27841,4.0
27842,1.0
27843,1.0
27844,3.0
27845,3.0
27846,6.0
27847,1.0
27848,5.0
27849,1.0
27850,1.0
27851,1.0
27852,3.0
27853,1.0
27854,1.0
27855,4.0
27856,1.0
27857,3.0
27858,1.0
27859,1.0
27860,1.0
27861,7.0
27862,7.0
27863,1.0
27864,4.0
27865,2.0
27866,2.0
27867,3.0
27868,1.0
27869,2.0
27870,1.0
27871,1.0
27872,4.0
27873,5.0
27874,3.0
27875,3.0
27876,2.0
27877,2.0
27878,4.0
27879,1.0
27880,3.0
27881,1.0
27882,5.0
27883,6.0
27884,2.0
27885,2.0
27886,1.0
27887,1.0
27888,2.0
27889,1.0
27890,1.0
27891,5.0
27892,2.0
27893,1.0
27894,4.0
27895,2.0
27896,4.0
27897,3.0
27898,1.0
27899,3.0
27900,3.0
27901,2.0
27902,1.0
27903,1.0
27904,6.0
27905,1.0
27906,1.0
27907,5.0
27908,2.0
27909,1.0
27910,2.0
27911,4.0
27912,1.0
27913,1.0
27914,1.0
27915,1.0
27916,4.0
27917,4.0
27918,2.0
27919,2.0
27920,1.0
27921,1.0
27922,2.0
27923,9.0
27924,0.0
27925,3.0
27926,1.0
27927,4.0
27928,3.0
27929,2.0
27930,4.0
27931,4.0
27932,1.0
27933,4.0
27934,3.0
27935,4.0
27936,1.0
27937,6.0
27938,3.0
27939,2.0
27940,2.0
27941,5.0
27942,1.0
27943,2.0
27944,1.0
27945,3.0
27946,1.0
27947,1.0
27948,1.0
27949,3.0
27950,2.0
27951,3.0
27952,1.0
27953,5.0
27954,1.0
27955,3.0
27956,2.0
27957,3.0
27958,1.0
27959,3.0
27960,6.0
27961,2.0
27962,2.0
27963,1.0
27964,4.0
27965,1.0
27966,1.0
27967,3.0
27968,7.0
27969,7.0
27970,2.0
27971,2.0
27972,3.0
27973,1.0
27974,2.0
27975,2.0
27976,1.0
27977,6.0
27978,2.0
27979,1.0
27980,2.0
27981,4.0
27982,5.0
27983,3.0
27984,5.0
27985,2.0
27986,7.0
27987,1.0
27988,3.0
27989,2.0
27990,3.0
27991,6.0
27992,1.0
27993,2.0
27994,1.0
27995,1.0
27996,8.0
27997,1.0
27998,2.0
27999,7.0
28000,1.0
28001,1.0
28002,1.0
28003,3.0
28004,3.0
28005,1.0
28006,5.0
28007,4.0
28008,5.0
28009,1.0
28010,3.0
28011,3.0
28012,5.0
28013,8.0
28014,4.0
28015,2.0
28016,1.0
28017,1.0
28018,3.0
28019,7.0
28020,1.0
28021,2.0
28022,4.0
28023,3.0
28024,1.0
28025,1.0
28026,1.0
28027,7.0
28028,2.0
28029,2.0
28030,2.0
28031,2.0
28032,1.0
28033,0.0
28034,2.0
28035,1.0
28036,3.0
28037,5.0
28038,1.0
28039,4.0
28040,2.0
28041,2.0
28042,1.0
28043,6.0
28044,1.0
28045,1.0
28046,5.0
28047,4.0
28048,5.0
28049,2.0
28050,1.0
28051,1.0
28052,7.0
28053,2.0
28054,1.0
28055,2.0
28056,6.0
28057,1.0
28058,5.0
28059,3.0
28060,3.0
28061,3.0
28062,6.0
28063,2.0
28064,7.0
28065,8.0
28066,1.0
28067,3.0
28068,1.0
28069,3.0
28070,1.0
28071,7.0
28072,1.0
28073,3.0
28074,5.0
28075,1.0
28076,6.0
28077,1.0
28078,4.0
28079,5.0
28080,1.0
28081,2.0
28082,7.0
28083,1.0
28084,1.0
28085,0.0
28086,6.0
28087,1.0
28088,4.0
28089,2.0
28090,1.0
28091,9.0
28092,4.0
28093,3.0
28094,2.0
28095,1.0
28096,3.0
28097,1.0
28098,2.0
28099,3.0
28100,2.0
28101,3.0
28102,4.0
28103,6.0
28104,5.0
28105,4.0
28106,2.0
28107,1.0
28108,2.0
28109,1.0
28110,1.0
28111,1.0
28112,2.0
28113,3.0
28114,1.0
28115,5.0
28116,2.0
28117,1.0
28118,3.0
28119,7.0
28120,2.0
28121,5.0
28122,1.0
28123,5.0
28124,1.0
28125,2.0
28126,5.0
28127,2.0
28128,7.0
28129,1.0
28130,4.0
28131,2.0
28132,2.0
28133,3.0
28134,2.0
28135,2.0
28136,2.0
28137,2.0
28138,2.0
28139,1.0
28140,1.0
28141,1.0
28142,5.0
28143,1.0
28144,4.0
28145,4.0
28146,2.0
28147,1.0
28148,6.0
28149,1.0
28150,1.0
28151,1.0
28152,2.0
28153,7.0
28154,1.0
28155,4.0
28156,5.0
28157,0.0
28158,13.0
28159,3.0
28160,4.0
28161,6.0
28162,1.0
28163,4.0
28164,1.0
28165,5.0
28166,3.0
28167,2.0
28168,2.0
28169,1.0
28170,5.0
28171,1.0
28172,1.0
28173,6.0
28174,2.0
28175,3.0
28176,2.0
28177,1.0
28178,3.0
28179,1.0
28180,2.0
28181,5.0
28182,2.0
28183,5.0
28184,2.0
28185,3.0
28186,4.0
28187,3.0
28188,1.0
28189,5.0
28190,2.0
28191,5.0
28192,2.0
28193,3.0
28194,2.0
28195,8.0
28196,9.0
28197,2.0
28198,4.0
28199,2.0
28200,4.0
28201,1.0
28202,2.0
28203,4.0
28204,1.0
28205,5.0
28206,2.0
28207,3.0
28208,3.0
28209,3.0
28210,8.0
28211,3.0
28212,1.0
28213,6.0
28214,4.0
28215,6.0
28216,1.0
28217,2.0
28218,2.0
28219,2.0
28220,2.0
28221,2.0
28222,3.0
28223,5.0
28224,4.0
28225,0.0
28226,1.0
28227,2.0
28228,3.0
28229,3.0
28230,2.0
28231,1.0
28232,2.0
28233,3.0
28234,5.0
28235,4.0
28236,4.0
28237,3.0
28238,1.0
28239,1.0
28240,7.0
28241,3.0
28242,1.0
28243,0.0
28244,2.0
28245,6.0
28246,6.0
28247,1.0
28248,1.0
28249,5.0
28250,1.0
28251,0.0
28252,4.0
28253,1.0
28254,3.0
28255,6.0
28256,1.0
28257,2.0
28258,3.0
28259,4.0
28260,5.0
28261,5.0
28262,1.0
28263,3.0
28264,5.0
28265,3.0
28266,7.0
28267,7.0
28268,4.0
28269,1.0
28270,2.0
28271,3.0
28272,1.0
28273,5.0
28274,1.0
28275,1.0
28276,5.0
28277,6.0
28278,3.0
28279,1.0
28280,5.0
28281,4.0
28282,1.0
28283,1.0
28284,4.0
28285,2.0
28286,4.0
28287,2.0
28288,2.0
28289,1.0
28290,3.0
28291,6.0
28292,6.0
28293,5.0
28294,1.0
28295,1.0
28296,3.0
28297,5.0
28298,2.0
28299,6.0
28300,2.0
28301,1.0
28302,5.0
28303,2.0
28304,3.0
28305,4.0
28306,1.0
28307,3.0
28308,1.0
28309,3.0
28310,3.0
28311,3.0
28312,1.0
28313,3.0
28314,3.0
28315,0.0
28316,1.0
28317,0.0
28318,2.0
28319,1.0
28320,5.0
28321,4.0
28322,1.0
28323,3.0
28324,1.0
28325,1.0
28326,1.0
28327,1.0
28328,1.0
28329,1.0
28330,1.0
28331,5.0
28332,2.0
28333,2.0
28334,1.0
28335,2.0
28336,1.0
28337,2.0
28338,3.0
28339,5.0
28340,4.0
28341,3.0
28342,5.0
28343,2.0
28344,1.0
28345,2.0
28346,2.0
28347,4.0
28348,2.0
28349,5.0
28350,2.0
28351,3.0
28352,5.0
28353,2.0
28354,5.0
28355,1.0
28356,5.0
28357,2.0
28358,1.0
28359,1.0
28360,1.0
28361,1.0
28362,1.0
28363,2.0
28364,2.0
28365,2.0
28366,1.0
28367,5.0
28368,1.0
28369,1.0
28370,2.0
28371,1.0
28372,1.0
28373,7.0
28374,1.0
28375,2.0
28376,1.0
28377,1.0
28378,0.0
28379,1.0
28380,0.0
28381,2.0
28382,1.0
28383,1.0
28384,3.0
28385,5.0
28386,0.0
28387,6.0
28388,2.0
28389,2.0
28390,2.0
28391,1.0
28392,1.0
28393,2.0
28394,2.0
28395,2.0
28396,2.0
28397,1.0
28398,1.0
28399,1.0
28400,4.0
28401,3.0
28402,1.0
28403,2.0
28404,4.0
28405,6.0
28406,2.0
28407,3.0
28408,2.0
28409,3.0
28410,3.0
28411,2.0
28412,3.0
28413,2.0
28414,1.0
28415,1.0
28416,1.0
28417,6.0
28418,1.0
28419,1.0
28420,2.0
28421,6.0
28422,1.0
28423,1.0
28424,1.0
28425,1.0
28426,2.0
28427,1.0
28428,5.0
28429,1.0
28430,1.0
28431,2.0
28432,1.0
28433,4.0
28434,1.0
28435,2.0
28436,1.0
28437,3.0
28438,5.0
28439,5.0
28440,1.0
28441,1.0
28442,3.0
28443,9.0
28444,3.0
28445,6.0
28446,2.0
28447,1.0
28448,1.0
28449,1.0
28450,7.0
28451,1.0
28452,0.0
28453,5.0
28454,1.0
28455,1.0
28456,2.0
28457,3.0
28458,4.0
28459,4.0
28460,1.0
28461,2.0
28462,2.0
28463,1.0
28464,1.0
28465,2.0
28466,1.0
28467,3.0
28468,1.0
