id,last_rest_repay_money_morethan10_count
32380,70
32381,14
32382,23
32383,23
32384,8
32385,4
32386,0
32387,0
32388,9
32389,1
32390,4
32391,0
32392,8
32393,5
32394,0
32395,23
32396,0
32397,105
32398,2
32399,0
32400,207
32401,0
32402,55
32403,2
32404,0
32405,3
32406,0
32407,5
32408,42
32409,28
32410,21
32411,13
32412,48
32413,0
32414,0
32415,0
32416,1
32417,0
32418,116
32419,30
32420,0
32421,2
32422,8
32423,0
32424,46
32425,19
32426,24
32427,0
32428,16
32429,107
32430,0
32431,84
32432,0
32433,30
32434,1
32435,35
32436,12
32437,66
32438,10
32439,80
32440,0
32441,4
32442,8
32443,12
32444,30
32445,18
32446,4
32447,28
32448,1
32449,0
32450,51
32451,28
32452,28
32453,6
32454,2
32455,0
32456,0
32457,0
32458,0
32459,5
32460,36
32461,10
32462,0
32463,1
32464,41
32465,0
32466,0
32467,2
32468,0
32469,5
32470,8
32471,2
32472,9
32473,2
32474,62
32475,1
32476,47
32477,1
32478,7
32479,104
32480,11
32481,0
32482,6
32483,0
32484,10
32485,0
32486,4
32487,0
32488,0
32489,1
32490,4
32491,18
32492,0
32493,31
32494,8
32495,12
32496,2
32497,0
32498,46
32499,0
32500,2
32501,0
32502,1
32503,0
32504,9
32505,2
32506,34
32507,16
32508,0
32509,2
32510,0
32511,0
32512,1
32513,11
32514,49
32515,34
32516,21
32517,0
32518,13
32519,42
32520,60
32521,11
32522,0
32523,22
32524,0
32525,11
32526,1
32527,0
32528,5
32529,0
32530,36
32531,37
32532,11
32533,10
32534,0
32535,6
32536,96
32537,0
32538,0
32539,8
32540,9
32541,46
32542,0
32543,1
32544,5
32545,12
32546,38
32547,4
32548,3
32549,17
32550,60
32551,42
32552,5
32553,0
32554,12
32555,2
32556,27
32557,11
32558,76
32559,5
32560,9
32561,0
32562,1
32563,62
32564,19
32565,1
32566,3
32567,0
32568,28
32569,7
32570,51
32571,0
32572,0
32573,26
32574,44
32575,0
32576,0
32577,4
32578,15
32579,7
32580,4
32581,14
32582,11
32583,1
32584,0
32585,8
32586,7
32587,11
32588,2
32589,0
32590,0
32591,1
32592,10
32593,2
32594,3
32595,0
32596,39
32597,6
32598,0
32599,11
32600,0
32601,3
32602,0
32603,33
32604,0
32605,0
32606,60
32607,4
32608,14
32609,1
32610,1
32611,0
32612,33
32613,6
32614,8
32615,5
32616,0
32617,1
32618,2
32619,105
32620,2
32621,17
32622,68
32623,0
32624,21
32625,0
32626,1
32627,8
32628,17
32629,4
32630,1
32631,63
32632,0
32633,0
32634,0
32635,0
32636,0
32637,71
32638,0
32639,9
32640,2
32641,20
32642,17
32643,31
32644,2
32645,57
32646,0
32647,0
32648,0
32649,0
32650,0
32651,2
32652,10
32653,0
32654,4
32655,0
32656,5
32657,5
32658,3
32659,0
32660,20
32661,7
32662,30
32663,10
32664,0
32665,0
32666,10
32667,16
32668,2
32669,0
32670,8
32671,2
32672,0
32673,49
32674,0
32675,13
32676,47
32677,15
32678,7
32679,4
32680,0
32681,61
32682,14
32683,0
32684,0
32685,0
32686,31
32687,0
32688,5
32689,0
32690,0
32691,9
32692,26
32693,0
32694,1
32695,10
32696,21
32697,0
32698,76
32699,10
32700,15
32701,0
32702,39
32703,0
32704,8
32705,0
32706,2
32707,8
32708,4
32709,0
32710,7
32711,7
32712,0
32713,0
32714,0
32715,0
32716,49
32717,2
32718,28
32719,16
32720,0
32721,9
32722,2
32723,12
32724,0
32725,24
32726,82
32727,17
32728,0
32729,1
32730,7
32731,1
32732,0
32733,0
32734,51
32735,19
32736,0
32737,0
32738,10
32739,57
32740,3
32741,6
32742,0
32743,1
32744,2
32745,3
32746,50
32747,0
32748,0
32749,49
32750,34
32751,0
32752,2
32753,15
32754,62
32755,6
32756,0
32757,1
32758,4
32759,7
32760,7
32761,0
32762,0
32763,5
32764,0
32765,0
32766,5
32767,8
32768,0
32769,74
32770,9
32771,1
32772,83
32773,51
32774,3
32775,0
32776,11
32777,18
32778,36
32779,0
32780,0
32781,0
32782,1
32783,0
32784,0
32785,2
32786,12
32787,0
32788,11
32789,10
32790,0
32791,0
32792,22
32793,3
32794,47
32795,0
32796,1
32797,8
32798,0
32799,0
32800,12
32801,8
32802,0
32803,0
32804,8
32805,22
32806,8
32807,5
32808,17
32809,13
32810,133
32811,125
32812,11
32813,15
32814,0
32815,48
32816,23
32817,6
32818,0
32819,10
32820,0
32821,1
32822,2
32823,11
32824,26
32825,19
32826,1
32827,0
32828,9
32829,35
32830,0
32831,0
32832,0
32833,12
32834,0
32835,22
32836,1
32837,20
32838,59
32839,0
32840,8
32841,21
32842,0
32843,1
32844,0
32845,20
32846,0
32847,0
32848,1
32849,1
32850,25
32851,39
32852,6
32853,3
32854,57
32855,7
32856,14
32857,1
32858,117
32859,4
32860,3
32861,3
32862,108
32863,2
32864,0
32865,8
32866,0
32867,1
32868,10
32869,0
32870,23
32871,0
32872,64
32873,13
32874,0
32875,0
32876,54
32877,0
32878,6
32879,45
32880,28
32881,95
32882,2
32883,28
32884,19
32885,59
32886,13
32887,8
32888,0
32889,2
32890,65
32891,39
32892,0
32893,0
32894,86
32895,0
32896,0
32897,0
32898,12
32899,12
32900,13
32901,2
32902,2
32903,1
32904,0
32905,4
32906,0
32907,25
32908,0
32909,7
32910,0
32911,0
32912,67
32913,28
32914,15
32915,0
32916,15
32917,0
32918,2
32919,4
32920,56
32921,0
32922,0
32923,0
32924,110
32925,14
32926,33
32927,5
32928,0
32929,46
32930,0
32931,29
32932,0
32933,31
32934,9
32935,0
32936,43
32937,0
32938,2
32939,0
32940,16
32941,23
32942,1
32943,0
32944,31
32945,41
32946,39
32947,0
32948,2
32949,13
32950,0
32951,1808
32952,102
32953,2
32954,19
32955,1
32956,0
32957,6
32958,1
32959,44
32960,1
32961,52
32962,32
32963,0
32964,0
32965,19
32966,30
32967,83
32968,1
32969,38
32970,0
32971,0
32972,0
32973,21
32974,0
32975,0
32976,32
32977,1
32978,6
32979,125
32980,58
32981,2
32982,0
32983,17
32984,40
32985,0
32986,1
32987,34
32988,12
32989,4
32990,1
32991,12
32992,61
32993,0
32994,4
32995,4
32996,5
32997,13
32998,43
32999,31
33000,0
33001,5
33002,41
33003,17
33004,2
33005,1
33006,6
33007,16
33008,0
33009,1
33010,2
33011,2
33012,22
33013,29
33014,45
33015,0
33016,7
33017,23
33018,9
33019,15
33020,5
33021,1
33022,7
33023,1
33024,32
33025,7
33026,0
33027,39
33028,14
33029,20
33030,0
33031,21
33032,6
33033,0
33034,21
33035,7
33036,4
33037,0
33038,15
33039,2
33040,1
33041,3
33042,10
33043,0
33044,6
33045,52
33046,96
33047,27
33048,9
33049,0
33050,59
33051,22
33052,0
33053,12
33054,75
33055,0
33056,18
33057,6
33058,12
33059,93
33060,0
33061,0
33062,0
33063,17
33064,45
33065,4
33066,5
33067,43
33068,110
33069,4
33070,53
33071,10
33072,2
33073,0
33074,3
33075,0
33076,3
33077,67
33078,62
33079,0
33080,0
33081,23
33082,115
33083,45
33084,49
33085,53
33086,0
33087,34
33088,7
33089,44
33090,11
33091,4
33092,0
33093,9
33094,129
33095,2
33096,0
33097,27
33098,10
33099,0
33100,3
33101,14
33102,41
33103,12
33104,1
33105,2
33106,29
33107,2
33108,34
33109,60
33110,3
33111,4
33112,0
33113,78
33114,0
33115,110
33116,2
33117,0
33118,0
33119,27
33120,2
33121,22
33122,2
33123,3
33124,2
33125,16
33126,27
33127,4
33128,1
33129,0
33130,39
33131,25
33132,2
33133,12
33134,139
33135,18
33136,1
33137,0
33138,10
33139,7
33140,0
33141,8
33142,34
33143,1
33144,0
33145,3
33146,7
33147,16
33148,7
33149,41
33150,4
33151,0
33152,88
33153,66
33154,3
33155,4
33156,3
33157,2
33158,12
33159,0
33160,0
33161,7
33162,0
33163,0
33164,6
33165,1
33166,35
33167,0
33168,0
33169,0
33170,0
33171,26
33172,0
33173,5
33174,14
33175,2
33176,14
33177,10
33178,2
33179,10
33180,10
33181,3
33182,79
33183,0
33184,1
33185,6
33186,47
33187,0
33188,4
33189,1
33190,84
33191,11
33192,21
33193,58
33194,0
33195,8
33196,12
33197,4
33198,11
33199,106
33200,1
33201,29
33202,23
33203,4
33204,21
33205,1
33206,0
33207,43
33208,19
33209,9
33210,1
33211,0
33212,0
33213,26
33214,1
33215,1
33216,0
33217,11
33218,10
33219,8
33220,23
33221,0
33222,8
33223,5
33224,14
33225,0
33226,17
33227,6
33228,2
33229,49
33230,0
33231,2
33232,2
33233,0
33234,0
33235,0
33236,0
33237,22
33238,0
33239,0
33240,9
33241,8
33242,0
33243,0
33244,15
33245,0
33246,0
33247,71
33248,0
33249,1
33250,0
33251,1
33252,15
33253,7
33254,0
33255,2
33256,0
33257,36
33258,5
33259,154
33260,5
33261,60
33262,3
33263,0
33264,0
33265,0
33266,8
33267,3
33268,0
33269,0
33270,0
33271,1
33272,45
33273,9
33274,11
33275,0
33276,0
33277,5
33278,38
33279,6
33280,0
33281,9
33282,13
33283,38
33284,0
33285,0
33286,72
33287,22
33288,0
33289,0
33290,14
33291,55
33292,0
33293,9
33294,22
33295,0
33296,0
33297,2
33298,29
33299,1
33300,16
33301,3
33302,5
33303,5
33304,20
33305,40
33306,15
33307,1
33308,9
33309,4
33310,0
33311,1
33312,0
33313,4
33314,0
33315,144
33316,25
33317,59
33318,43
33319,0
33320,4
33321,1
33322,0
33323,8
33324,14
33325,0
33326,0
33327,22
33328,7
33329,13
33330,0
33331,0
33332,2
33333,32
33334,44
33335,0
33336,1
33337,29
33338,0
33339,0
33340,6
33341,13
33342,1
33343,22
33344,0
33345,0
33346,2
33347,2
33348,14
33349,0
33350,10
33351,54
33352,19
33353,27
33354,1
33355,2
33356,14
33357,1
33358,10
33359,6
33360,17
33361,13
33362,7
33363,178
33364,10
33365,32
33366,2
33367,2
33368,0
33369,78
33370,0
33371,17
33372,1
33373,31
33374,0
33375,17
33376,10
33377,42
33378,2
33379,1
33380,18
33381,32
33382,0
33383,10
33384,4
33385,18
33386,2
33387,11
33388,0
33389,33
33390,17
33391,5
33392,32
33393,0
33394,0
33395,8
33396,0
33397,1
33398,2
33399,1
33400,0
33401,2
33402,87
33403,0
33404,0
33405,16
33406,0
33407,85
33408,6
33409,0
33410,0
33411,31
33412,0
33413,0
33414,0
33415,1
33416,14
33417,78
33418,22
33419,39
33420,0
33421,0
33422,0
33423,14
33424,6
33425,0
33426,23
33427,10
33428,3
33429,8
33430,0
33431,24
33432,0
33433,25
33434,0
33435,13
33436,120
33437,5
33438,6
33439,3
33440,0
33441,8
33442,2
33443,0
33444,0
33445,1
33446,0
33447,11
33448,45
33449,0
33450,0
33451,12
33452,0
33453,0
33454,0
33455,0
33456,44
33457,25
33458,8
33459,84
33460,20
33461,3
33462,20
33463,16
33464,0
33465,1
33466,0
33467,0
33468,4
33469,32
33470,1
33471,13
33472,2
33473,0
33474,25
33475,1
33476,0
33477,14
33478,3
33479,50
33480,4
33481,0
33482,3
33483,0
33484,17
33485,0
33486,0
33487,2
33488,0
33489,1
33490,0
33491,26
33492,128
33493,20
33494,1
33495,51
33496,73
33497,0
33498,1
33499,5
33500,40
33501,2
33502,3
33503,61
33504,0
33505,44
33506,1
33507,10
33508,0
33509,12
33510,0
33511,2
33512,31
33513,0
33514,0
33515,0
33516,1
33517,2
33518,7
33519,0
33520,0
33521,0
33522,63
33523,10
33524,3
33525,0
33526,1
33527,3
33528,1
33529,27
33530,12
33531,44
33532,14
33533,70
33534,8
33535,0
33536,0
33537,4
33538,1
33539,0
33540,1
33541,20
33542,6
33543,6
33544,7
33545,0
33546,5
33547,0
33548,0
33549,0
33550,33
33551,0
33552,0
33553,8
33554,13
33555,1
33556,0
33557,0
33558,0
33559,0
33560,28
33561,1
33562,21
33563,1
33564,112
33565,2
33566,12
33567,1
33568,0
33569,0
33570,2
33571,14
33572,1
33573,7
33574,0
33575,0
33576,0
33577,0
33578,13
33579,28
33580,19
33581,1
33582,0
33583,0
33584,0
33585,0
33586,57
33587,7
33588,21
33589,0
33590,0
33591,28
33592,20
33593,0
33594,0
33595,16
33596,1
33597,28
33598,7
33599,2
33600,2
33601,55
33602,34
33603,0
33604,27
33605,60
33606,0
33607,0
33608,24
33609,2
33610,9
33611,12
33612,3
33613,1
33614,2
33615,1
33616,33
33617,18
33618,1
33619,0
33620,172
33621,18
33622,11
33623,0
33624,0
33625,0
33626,41
33627,4
33628,3
33629,18
33630,0
33631,1
33632,83
33633,27
33634,161
33635,6
33636,16
33637,0
33638,9
33639,31
33640,4
33641,3
33642,0
33643,0
33644,9
33645,0
33646,9
33647,9
33648,20
33649,1
33650,0
33651,4
33652,2
33653,2
33654,0
33655,4
33656,1
33657,3
33658,1
33659,0
33660,6
33661,1
33662,38
33663,4
33664,0
33665,0
33666,9
33667,2
33668,51
33669,178
33670,2
33671,3
33672,0
33673,134
33674,0
33675,19
33676,0
33677,0
33678,0
33679,23
33680,33
33681,2
33682,3
33683,3
33684,0
33685,0
33686,9
33687,7
33688,1
33689,110
33690,44
33691,0
33692,3
33693,0
33694,14
33695,3
33696,0
33697,0
33698,94
33699,0
33700,3
33701,10
33702,2
33703,78
33704,13
33705,114
33706,6
33707,0
33708,5
33709,0
33710,2
33711,0
33712,8
33713,36
33714,30
33715,4
33716,10
33717,0
33718,12
33719,37
33720,10
33721,1
33722,3
33723,0
33724,4
33725,4
33726,1
33727,32
33728,94
33729,14
33730,10
33731,6
33732,0
33733,36
33734,30
33735,0
33736,0
33737,7
33738,16
33739,37
33740,6
33741,28
33742,5
33743,13
33744,19
33745,12
33746,24
33747,7
33748,2
33749,0
33750,11
33751,3
33752,1
33753,19
33754,0
33755,6
33756,0
33757,46
33758,2
33759,94
33760,17
33761,0
33762,0
33763,13
33764,71
33765,24
33766,0
33767,0
33768,1
33769,0
33770,4
33771,0
33772,1
33773,1
33774,0
33775,0
33776,1
33777,16
33778,6
33779,30
33780,7
33781,0
33782,42
33783,0
33784,7
33785,2
33786,19
33787,104
33788,143
33789,3
33790,11
33791,6
33792,5
33793,5
33794,11
33795,7
33796,0
33797,1
33798,81
33799,1
33800,3
33801,1
33802,0
33803,3
33804,10
33805,12
33806,21
33807,350
33808,8
33809,2
33810,1
33811,16
33812,1
33813,1
33814,0
33815,21
33816,0
33817,0
33818,29
33819,0
33820,10
33821,0
33822,38
33823,0
33824,0
33825,19
33826,7
33827,2
33828,2
33829,2
33830,27
33831,6
33832,7
33833,22
33834,3
33835,10
33836,30
33837,0
33838,0
33839,0
33840,19
33841,10
33842,7
33843,54
33844,0
33845,59
33846,8
33847,1
33848,3
33849,41
33850,6
33851,3
33852,5
33853,15
33854,2
33855,144
33856,0
33857,25
33858,18
33859,0
33860,0
33861,3
33862,0
33863,22
33864,14
33865,39
33866,10
33867,33
33868,9
33869,227
33870,3
33871,9
33872,0
33873,2
33874,6
33875,1
33876,16
33877,0
33878,29
33879,0
33880,357
33881,9
33882,3
33883,1
33884,0
33885,0
33886,63
33887,17
33888,3
33889,0
33890,2
33891,5
33892,13
33893,24
33894,6
33895,0
33896,1
33897,38
33898,13
33899,0
33900,142
33901,6
33902,0
33903,7
33904,1
33905,1
33906,0
33907,0
33908,34
33909,0
33910,0
33911,0
33912,1
33913,0
33914,0
33915,0
33916,0
33917,11
33918,23
33919,0
33920,12
33921,0
33922,45
33923,38
33924,63
33925,19
33926,2
33927,78
33928,26
33929,1
33930,1
33931,100
33932,27
33933,8
33934,8
33935,0
33936,0
33937,8
33938,11
33939,1
33940,0
33941,13
33942,0
33943,0
33944,1
33945,0
33946,1
33947,4
33948,50
33949,0
33950,42
33951,83
33952,6
33953,2
33954,0
33955,25
33956,0
33957,0
33958,16
33959,10
33960,10
33961,75
33962,8
33963,2
33964,0
33965,12
33966,12
33967,2
33968,0
33969,0
33970,0
33971,0
33972,14
33973,6
33974,0
33975,14
33976,0
33977,66
33978,0
33979,0
33980,0
33981,6
33982,0
33983,0
33984,18
33985,7
33986,76
33987,78
33988,12
33989,10
33990,1
33991,43
33992,0
33993,108
33994,3
33995,5
33996,54
33997,1
33998,1
33999,70
34000,0
34001,43
34002,12
34003,18
34004,25
34005,10
34006,0
34007,0
34008,5
34009,15
34010,2
34011,9
34012,10
34013,0
34014,0
34015,11
34016,6
34017,24
34018,10
34019,0
34020,15
34021,0
34022,111
34023,0
34024,4
34025,4
34026,5
34027,2
34028,0
34029,0
34030,15
34031,2
34032,0
34033,26
34034,5
34035,4
34036,7
34037,18
34038,16
34039,20
34040,25
34041,0
34042,3
34043,4
34044,44
34045,1
34046,0
34047,8
34048,0
34049,18
34050,1
34051,2
34052,15
34053,53
34054,1
34055,0
34056,15
34057,15
34058,64
34059,86
34060,0
34061,0
34062,0
34063,3
34064,186
34065,10
34066,0
34067,0
34068,61
34069,12
34070,2
34071,0
34072,5
34073,0
34074,60
34075,1
34076,9
34077,19
34078,2
34079,5
34080,0
34081,0
34082,12
34083,7
34084,0
34085,6
34086,20
34087,10
34088,11
34089,2
34090,21
34091,132
34092,1
34093,95
34094,3
34095,20
34096,0
34097,0
34098,0
34099,4
34100,0
34101,0
34102,0
34103,6
34104,8
34105,0
34106,7
34107,6
34108,0
34109,5
34110,0
34111,1
34112,1
34113,0
34114,0
34115,14
34116,28
34117,7
34118,0
34119,1
34120,82
34121,0
34122,33
34123,218
34124,1
34125,1
34126,71
34127,1
34128,1
34129,4
34130,3
34131,10
34132,123
34133,59
34134,7
34135,0
34136,0
34137,73
34138,75
34139,101
34140,16
34141,4
34142,31
34143,15
34144,0
34145,36
34146,11
34147,6
34148,1
34149,0
34150,0
34151,0
34152,269
34153,0
34154,31
34155,0
34156,107
34157,57
34158,36
34159,4
34160,0
34161,0
34162,5
34163,14
34164,7
34165,3
34166,9
34167,0
34168,0
34169,1
34170,95
34171,3
34172,43
34173,0
34174,5
34175,13
34176,13
34177,6
34178,3
34179,11
34180,12
34181,49
34182,1
34183,1
34184,2
34185,8
34186,3
34187,65
34188,1
34189,0
34190,1
34191,16
34192,0
34193,50
34194,6
34195,86
34196,130
34197,39
34198,14
34199,1
34200,13
34201,6
34202,16
34203,36
34204,0
34205,0
34206,1
34207,11
34208,45
34209,18
34210,3
34211,1
34212,0
34213,129
34214,0
34215,41
34216,1
34217,175
34218,13
34219,6
34220,25
34221,18
34222,67
34223,3
34224,25
34225,0
34226,1
34227,0
34228,0
34229,0
34230,49
34231,8
34232,1
34233,0
34234,42
34235,13
34236,44
34237,12
34238,11
34239,0
34240,16
34241,0
34242,0
34243,15
34244,7
34245,25
34246,26
34247,39
34248,2
34249,2
34250,8
34251,19
34252,2
34253,11
34254,9
34255,14
34256,1
34257,27
34258,0
34259,4
34260,9
34261,75
34262,10
34263,3
34264,4
34265,0
34266,26
34267,0
34268,10
34269,7
34270,31
34271,0
34272,0
34273,7
34274,55
34275,6
34276,0
34277,2
34278,17
34279,96
34280,184
34281,2
34282,9
34283,0
34284,23
34285,0
34286,11
34287,1
34288,72
34289,0
34290,25
34291,50
34292,3
34293,20
34294,7
34295,0
34296,18
34297,17
34298,7
34299,32
34300,6
34301,18
34302,20
34303,1
34304,15
34305,16
34306,18
34307,290
34308,1
34309,0
34310,111
34311,17
34312,3
34313,11
34314,40
34315,10
34316,0
34317,2
34318,5
34319,13
34320,10
34321,1
34322,0
34323,6
34324,2
34325,56
34326,3
34327,3
34328,6
34329,18
34330,4
34331,58
34332,0
34333,9
34334,15
34335,0
34336,39
34337,35
34338,35
34339,1
34340,21
34341,6
34342,15
34343,30
34344,0
34345,35
34346,34
34347,23
34348,29
34349,147
34350,20
34351,36
34352,8
34353,0
34354,2
34355,0
34356,80
34357,5
34358,1
34359,37
34360,2
34361,26
34362,0
34363,7
34364,292
34365,0
34366,45
34367,10
34368,14
34369,5
34370,0
34371,36
34372,43
34373,1
34374,0
34375,0
34376,0
34377,0
34378,0
34379,26
34380,2
34381,3
34382,13
34383,2
34384,1
34385,51
34386,22
34387,5
34388,13
34389,111
34390,0
34391,48
34392,0
34393,99
34394,1
34395,0
34396,12
34397,3
34398,20
34399,5
34400,95
34401,0
34402,21
34403,8
34404,67
34405,0
34406,3
34407,2
34408,0
34409,4
34410,26
34411,2
34412,26
34413,0
34414,12
34415,0
34416,0
34417,0
34418,6
34419,0
34420,21
34421,0
34422,4
34423,0
34424,0
34425,0
34426,0
34427,46
34428,0
34429,0
34430,0
34431,2
34432,3
34433,26
34434,31
34435,17
34436,5
34437,5
34438,16
34439,1
34440,0
34441,14
34442,2
34443,0
34444,13
34445,0
34446,19
34447,9
34448,15
34449,6
34450,45
34451,19
34452,11
34453,0
34454,0
34455,7
34456,56
34457,10
34458,28
34459,52
34460,40
34461,1
34462,44
34463,8
34464,2
34465,48
34466,3
34467,5
34468,15
34469,2
34470,1
34471,1
34472,0
34473,11
34474,0
34475,1
34476,12
34477,0
34478,0
34479,55
34480,4
34481,7
34482,20
34483,5
34484,3
34485,13
34486,0
34487,12
34488,0
34489,5
34490,3
34491,0
34492,0
34493,0
34494,16
34495,6
34496,0
34497,7
34498,16
34499,49
34500,5
34501,1
34502,0
34503,4
34504,11
34505,140
34506,20
34507,25
34508,1
34509,5
34510,0
34511,6
34512,0
34513,2
34514,4
34515,0
34516,0
34517,42
34518,3
34519,2
34520,1
34521,0
34522,36
34523,99
34524,4
34525,7
34526,67
34527,13
34528,2
34529,38
34530,1
34531,7
34532,16
34533,0
34534,53
34535,69
34536,13
34537,22
34538,1
34539,0
34540,16
34541,1
34542,0
34543,3
34544,0
34545,0
34546,1
34547,11
34548,5
34549,9
34550,0
34551,1
34552,7
34553,0
34554,2
34555,0
34556,0
34557,0
34558,4
34559,0
34560,139
34561,0
34562,1
34563,17
34564,3
34565,0
34566,3
34567,12
34568,22
34569,2
34570,0
34571,1
34572,31
34573,2
34574,202
34575,0
34576,0
34577,37
34578,30
34579,12
34580,1
34581,0
34582,2
34583,0
34584,0
34585,73
34586,56
34587,0
34588,19
34589,0
34590,2
34591,14
34592,0
34593,43
34594,1
34595,23
34596,1
34597,41
34598,0
34599,4
34600,111
34601,0
34602,3
34603,3
34604,12
34605,41
34606,5
34607,86
34608,0
34609,4
34610,13
34611,6
34612,39
34613,0
34614,0
34615,0
34616,12
34617,0
34618,48
34619,0
34620,29
34621,5
34622,19
34623,0
34624,0
34625,14
34626,18
34627,3
34628,26
34629,0
34630,7
34631,1
34632,21
34633,163
34634,8
34635,1
34636,7
34637,1
34638,6
34639,5
34640,0
34641,26
34642,0
34643,2
34644,38
34645,2
34646,27
34647,0
34648,1
34649,0
34650,31
34651,0
34652,23
34653,4
34654,2
34655,8
34656,3
34657,0
34658,0
34659,0
34660,0
34661,0
34662,0
34663,4
34664,176
34665,27
34666,0
34667,4
34668,1
34669,0
34670,25
34671,16
34672,1
34673,6
34674,82
34675,15
34676,13
34677,7
34678,9
34679,4
34680,0
34681,2
34682,1
34683,30
34684,23
34685,11
34686,2
34687,1
34688,4
34689,25
34690,3
34691,2
34692,6
34693,0
34694,22
34695,0
34696,2
34697,0
34698,18
34699,1
34700,1
34701,0
34702,0
34703,2
34704,0
34705,123
34706,2
34707,51
34708,0
34709,3
34710,36
34711,0
34712,21
34713,0
34714,0
34715,38
34716,4
34717,1
34718,2
34719,0
34720,25
34721,1
34722,4
34723,55
34724,1
34725,2
34726,3
34727,28
34728,13
34729,15
34730,18
34731,24
34732,2
34733,13
34734,11
34735,0
34736,0
34737,2
34738,0
34739,0
34740,0
34741,1
34742,2
34743,19
34744,2
34745,45
34746,0
34747,1
34748,105
34749,0
34750,0
34751,52
34752,2
34753,0
34754,2
34755,3
34756,0
34757,1
34758,0
34759,1
34760,1
34761,0
34762,2
34763,0
34764,4
34765,35
34766,1
34767,161
34768,7
34769,0
34770,18
34771,19
34772,1
34773,216
34774,17
34775,6
34776,12
34777,13
34778,0
34779,33
34780,8
34781,1
34782,16
34783,20
34784,47
34785,25
34786,2
34787,14
34788,24
34789,42
34790,19
34791,15
34792,9
34793,23
34794,0
34795,5
34796,4
34797,1
34798,42
34799,15
34800,9
34801,0
34802,1
34803,0
34804,0
34805,8
34806,29
34807,18
34808,12
34809,2
34810,1
34811,5
34812,7
34813,0
34814,13
34815,28
34816,3
34817,1
34818,2
34819,0
34820,1
34821,40
34822,135
34823,0
34824,156
34825,17
34826,9
34827,0
34828,3
34829,33
34830,3
34831,2
34832,1
34833,2
34834,1
34835,2
34836,39
34837,3
34838,5
34839,3
34840,3
34841,36
34842,14
34843,54
34844,52
34845,19
34846,5
34847,35
34848,0
34849,94
34850,19
34851,20
34852,0
34853,173
34854,6
34855,1
34856,54
34857,27
34858,0
34859,35
34860,32
34861,0
34862,0
34863,0
34864,80
34865,38
34866,204
34867,1
34868,38
34869,0
34870,22
34871,41
34872,0
34873,7
34874,4
34875,3
34876,0
34877,1
34878,116
34879,5
34880,6
34881,3
34882,11
34883,4
34884,0
34885,1
34886,7
34887,16
34888,15
34889,0
34890,18
34891,13
34892,6
34893,104
34894,4
34895,4
34896,25
34897,1
34898,6
34899,0
34900,23
34901,10
34902,100
34903,1
34904,2
34905,166
34906,20
34907,24
34908,3
34909,1
34910,28
34911,22
34912,41
34913,0
34914,51
34915,8
34916,41
34917,1
34918,82
34919,8
34920,31
34921,6
34922,0
34923,24
34924,17
34925,23
34926,5
34927,10
34928,10
34929,0
34930,0
34931,0
34932,2
34933,0
34934,1
34935,89
34936,0
34937,2
34938,5
34939,7
34940,5
34941,0
34942,0
34943,1
34944,2
34945,21
34946,2
34947,2
34948,1
34949,4
34950,8
34951,37
34952,22
34953,14
34954,12
34955,0
34956,20
34957,6
34958,103
34959,22
34960,13
34961,14
34962,17
34963,41
34964,0
34965,5
34966,9
34967,4
34968,0
34969,2
34970,0
34971,25
34972,0
34973,0
34974,0
34975,0
34976,29
34977,86
34978,83
34979,7
34980,31
34981,0
34982,8
34983,0
34984,4
34985,0
34986,15
34987,1
34988,27
34989,20
34990,0
34991,0
34992,0
34993,0
34994,2
34995,4
34996,20
34997,0
34998,13
34999,0
35000,2
35001,0
35002,0
35003,14
35004,0
35005,9
35006,10
35007,1
35008,9
35009,3
35010,2
35011,0
35012,13
35013,0
35014,27
35015,11
35016,8
35017,42
35018,7
35019,7
35020,1
35021,2
35022,11
35023,0
35024,15
35025,33
35026,20
35027,27
35028,6
35029,0
35030,0
35031,22
35032,11
35033,0
35034,5
35035,3
35036,97
35037,0
35038,11
35039,0
35040,186
35041,8
35042,3
35043,4
35044,0
35045,18
35046,5
35047,0
35048,4
35049,0
35050,1
35051,1
35052,5
35053,1
35054,11
35055,18
35056,1
35057,2
35058,79
35059,13
35060,14
35061,0
35062,58
35063,24
35064,0
35065,3
35066,7
35067,10
35068,62
35069,0
35070,9
35071,0
35072,48
35073,71
35074,0
35075,2
35076,76
35077,1
35078,8
35079,0
35080,14
35081,26
35082,28
35083,7
35084,12
35085,5
35086,29
35087,0
35088,4
35089,0
35090,5
35091,200
35092,13
35093,53
35094,65
35095,0
35096,14
35097,0
35098,1
35099,15
35100,2
35101,21
35102,23
35103,9
35104,6
35105,1
35106,13
35107,7
35108,0
35109,2
35110,2
35111,0
35112,0
35113,2
35114,8
35115,4
35116,3
35117,12
35118,0
35119,0
35120,0
35121,1
35122,0
35123,9
35124,155
35125,55
35126,36
35127,108
35128,2
35129,6
35130,14
35131,0
35132,42
35133,42
35134,85
35135,0
35136,0
35137,10
35138,3
35139,17
35140,115
35141,3
35142,70
35143,12
35144,22
35145,35
35146,7
35147,17
35148,9
35149,26
35150,14
35151,11
35152,17
35153,22
35154,12
35155,208
35156,63
35157,0
35158,12
35159,8
35160,0
35161,93
35162,5
35163,1
35164,0
35165,0
35166,0
35167,5
35168,1
35169,5
35170,0
35171,16
35172,0
35173,1
35174,2
35175,0
