id,current_card_limit_avg
35205,5.718637
35206,-0.68781
35207,6.92092054054
35208,15.4289106
35209,4.95567469903
35210,2.81329914286
35211,3.38309864516
35212,2.19012613793
35213,17.998406
35214,9.59606582258
35215,4.5399182069
35216,18.8148561618
35217,0.134611113402
35218,7.80659996296
35219,-2.195704
35220,4.88691908333
35221,7.98343446667
35222,17.432811
35223,-2.76468133333
35224,0.106766923077
35225,-1.87894498387
35226,18.309802
35227,17.217482
35228,-1.51346366667
35229,-0.316201333333
35230,14.19606275
35231,4.20420166667
35232,
35233,3.4122115
35234,-3.259117
35235,5.94347783333
35236,-1.27205522449
35237,4.99416731304
35238,-0.498746875
35239,18.86056735
35240,0.106406444444
35241,15.2924754545
35242,0.932486934545
35243,8.38341896154
35244,7.31487123333
35245,9.53924
35246,8.82484471429
35247,-3.58922539815
35248,17.464118
35249,0.169085
35250,0.342765235294
35251,-1.580679
35252,-0.613355571429
35253,-0.820459
35254,18.1673643333
35255,-0.939314
35256,20.069891
35257,-0.943986142857
35258,3.3843635
35259,-1.045065125
35260,-2.3069435
35261,0.847444188235
35262,-4.24393566667
35263,17.993485413
35264,0.28186325
35265,16.1115294839
35266,8.61043116714
35267,8.011793
35268,-0.572281282051
35269,17.2232287143
35270,19.1770141515
35271,18.9100823409
35272,18.0544525714
35273,4.35233251923
35274,-1.2100851401
35275,5.43091348333
35276,18.4951176667
35277,0.0
35278,0.449829632653
35279,2.7121428
35280,-0.157289108055
35281,13.65874508
35282,5.04862515385
35283,-1.0319274
35284,17.4268865714
35285,-0.0869719433962
35286,-1.493012
35287,3.842876
35288,-2.300579
35289,6.72274785185
35290,-2.4674384
35291,0.248916741935
35292,3.45500048837
35293,1.8058238
35294,2.21294580702
35295,-2.29836
35296,0.651336470588
35297,12.1823433333
35298,4.86457346729
35299,-0.7180104
35300,-2.36417628333
35301,2.26415844
35302,-2.406062
35303,1.83123164706
35304,17.79633225
35305,-0.824413677083
35306,13.9986702
35307,-2.32377854545
35308,0.0217007606838
35309,-2.22219608333
35310,-2.366818
35311,-0.951356
35312,15.0472323571
35313,0.136767571429
35314,0.897317571429
35315,-19.00969
35316,-2.302585
35317,2.51216131818
35318,8.11063213158
35319,-1.20760288889
35320,-2.328309
35321,18.2299184706
35322,3.2890948
35323,14.4898780536
35324,3.8114322069
35325,-0.430552571429
35326,9.49070948901
35327,-0.0738726818182
35328,4.048046875
35329,-2.5667585
35330,-4.1114586
35331,5.9886647193
35332,-1.82991577778
35333,-3.03054235714
35334,-0.966922666667
35335,5.18552983333
35336,2.03199613953
35337,5.86909995804
35338,1.95135095918
35339,17.9140961667
35340,17.3835615
35341,-2.97659675
35342,18.134587
35343,12.447333
35344,8.60935305102
35345,-3.820019
35346,4.20740966667
35347,-1.9107694
35348,7.908555
35349,1.30758831034
35350,-0.83846475
35351,8.35308705
35352,-0.0519977037037
35353,19.43057
35354,13.186629
35355,5.02201663768
35356,17.620566
35357,18.8123615
35358,17.9042181667
35359,-5.87238703226
35360,17.95135
35361,7.11663778947
35362,5.10697042857
35363,-3.64692833333
35364,-2.88868525
35365,-8.076456
35366,18.5561633846
35367,17.1488543333
35368,5.79806153333
35369,3.72017055
35370,6.163146125
35371,-1.75212904348
35372,11.2018419655
35373,13.4828602667
35374,4.01312311111
35375,-0.4205585
35376,7.89173905556
35377,-1.11048494737
35378,3.73951078571
35379,-3.3040804
35380,18.0653386667
35381,5.28459866667
35382,5.55847086111
35383,1.42448709091
35384,-4.87376675
35385,-0.871417384615
35386,17.7421576667
35387,18.710026
35388,-3.7535354
35389,-2.50533977778
35390,1.91241883333
35391,-2.36840083333
35392,-1.123154375
35393,7.1120654537
35394,19.7450272941
35395,-2.62630239394
35396,3.41922457895
35397,3.53958290909
35398,7.11951828
35399,18.73362725
35400,-2.528806
35401,-2.200918875
35402,18.2159045833
35403,0.080383875
35404,8.06321704545
35405,-0.650909983051
35406,4.4040726
35407,17.4770232
35408,-2.3199495
35409,3.38084902105
35410,9.94057277778
35411,2.347189625
35412,-1.19665275
35413,5.55915926639
35414,-1.044384
35415,18.568526
35416,8.16218445
35417,-0.485365096774
35418,10.3824984359
35419,-2.995732
35420,8.50497041667
35421,-0.785276444444
35422,16.6705388033
35423,3.46926633107
35424,0.636289272727
35425,19.0592641379
35426,-1.8365995
35427,18.87051
35428,0.899770380645
35429,1.01699019118
35430,16.9232524
35431,2.17272172581
35432,18.710284875
35433,2.49959765385
35434,11.0847108909
35435,2.017187
35436,6.11768797222
35437,-2.995818
35438,11.8006311081
35439,0.406235085165
35440,8.3805606
35441,-0.171551424242
35442,10.5996932632
35443,9.89661876471
35444,2.10949265244
35445,-0.211891594059
35446,5.47813633333
35447,2.12795021033
35448,1.45539534831
35449,12.2742776429
35450,7.54240880198
35451,-1.84052416667
35452,6.39199942759
35453,2.16431321622
35454,15.9641006667
35455,-2.92939605882
35456,8.4014803
35457,17.2124596667
35458,-1.92065145455
35459,-3.63052979208
35460,10.57810975
35461,-1.70248417647
35462,6.67567671642
35463,15.1715584651
35464,9.06582344578
35465,19.7795484444
35466,6.36868425
35467,0.0624681111111
35468,-1.47704967241
35469,8.12565571186
35470,17.350816
35471,-1.9617796
35472,0.0015735
35473,
35474,-1.98824985185
35475,-2.302585
35476,2.76555512162
35477,5.1286729505
35478,7.986788
35479,-3.5128386
35480,-1.354652
35481,-0.845562142857
35482,3.75902718447
35483,
35484,15.2116645652
35485,0.0350641617647
35486,0.7695307
35487,14.2223459
35488,2.42153285
35489,4.88156522222
35490,-3.25179378571
35491,0.0
35492,0.0371557142857
35493,-0.967175722222
35494,5.3881704375
35495,7.6811465
35496,3.6357858
35497,4.04302551282
35498,2.43957933333
35499,-2.978977
35500,-0.7636642
35501,1.67335304167
35502,9.26152955556
35503,1.70821531429
35504,7.0848961875
35505,0.888095574468
35506,18.992054011
35507,2.64904051402
35508,8.52730925
35509,-0.477677
35510,5.5646136879
35511,4.86986628571
35512,1.28935925
35513,1.05787557143
35514,-1.02022723529
35515,-0.940937941176
35516,4.5667957975
35517,10.0986545271
35518,12.707053
35519,-0.675992305085
35520,-5.26565511111
35521,4.088670008
35522,8.98415753846
35523,17.670284
35524,5.43474439095
35525,-0.696277897436
35526,4.20592273846
35527,15.3655
35528,-0.3869345
35529,4.84976553846
35530,-1.737102625
35531,-0.000325666666665
35532,5.89281973214
35533,16.7588252857
35534,12.7709072
35535,18.2540242
35536,17.5894234
35537,7.4222095
35538,-1.11027264706
35539,9.47789045968
35540,7.43727176667
35541,16.747492
35542,7.5848055
35543,4.152084125
35544,-9.14057083333
35545,0.181169380952
35546,7.88467287838
35547,-2.53601452941
35548,17.8699957143
35549,-1.4207414
35550,-16.4217968333
35551,2.58830981818
35552,17.2493663333
35553,8.07308843939
35554,-0.738304
35555,5.79839944118
35556,16.378501
35557,-2.04520171429
35558,-1.88986258333
35559,1.285863
35560,0.919653777439
35561,16.202889
35562,3.30234118103
35563,-2.04906083333
35564,5.20010304128
35565,7.9521539037
35566,-1.00605262857
35567,4.87297176923
35568,10.3512404706
35569,17.4635758
35570,9.29513856989
35571,-1.245545125
35572,-1.4255945
35573,-1.86344133333
35574,-1.10250628571
35575,-1.2304785
35576,-4.53083254545
35577,3.34558216667
35578,-0.819083733333
35579,-1.297493
35580,-0.0097016
35581,16.6225479444
35582,15.4023808
35583,-0.316674633333
35584,-1.34120371429
35585,-2.64451225
35586,16.6317425
35587,-3.22424466667
35588,18.1383002
35589,0.0
35590,-0.494968828571
35591,2.97795272881
35592,10.6578765882
35593,1.07725216129
35594,-5.921362
35595,2.65870308791
35596,-0.4045583125
35597,2.0953051875
35598,-2.2793847
35599,10.5887393611
35600,17.9284312
35601,18.326154
35602,8.6745215
35603,7.49899185246
35604,-4.54158536111
35605,-0.717613382716
35606,8.2412765
35607,2.31702411538
35608,2.17163186842
35609,-0.607423
35610,1.9280792
35611,6.05498145333
35612,17.8520904286
35613,-4.89956561111
35614,3.042439375
35615,1.24543543243
35616,15.6000736923
35617,-0.317150988764
35618,17.5950390556
35619,10.5328641261
35620,4.53888728049
35621,18.7620785
35622,8.42990016667
35623,1.5616622
35624,6.01313330769
35625,-1.787488875
35626,-0.9612374
35627,-2.64339433333
35628,2.80929626154
35629,15.3539781429
35630,1.68408095652
35631,-1.20922127778
35632,4.72761929703
35633,
35634,16.53770325
35635,7.88257515385
35636,0.892246782609
35637,-1.03564925
35638,3.88520268421
35639,10.3457707143
35640,6.92081993939
35641,-0.24182935
35642,8.27318234286
35643,1.637310375
35644,2.519599
35645,6.38922385714
35646,-3.2650715
35647,12.6753058148
35648,-0.771773015625
35649,3.30075821277
35650,18.31116
35651,-0.964939375
35652,8.019618
35653,4.7258815
35654,6.46007262069
35655,-0.433010666667
35656,2.77917204348
35657,8.02685432075
35658,1.93844702902
35659,9.05099176471
35660,4.10360766667
35661,10.2460278
35662,4.32388516129
35663,18.2800380882
35664,6.85541417808
35665,18.8671906667
35666,7.27769789412
35667,5.28366383051
35668,-2.35609197959
35669,18.2084966667
35670,10.680555
35671,-0.275303
35672,1.93640061905
35673,5.23098047059
35674,2.54035518519
35675,-1.96188528125
35676,2.95386826857
35677,15.637026
35678,18.2070465
35679,17.54538025
35680,18.678249
35681,
35682,6.163151
35683,2.12813729293
35684,-1.67223819048
35685,1.81889035556
35686,-1.52417469565
35687,3.40503657143
35688,16.8329102308
35689,0.76365125
35690,1.32831309412
35691,-2.87842816667
35692,8.90566176471
35693,-0.685329515152
35694,-5.584073125
35695,8.77038218919
35696,19.1630312143
35697,9.19564136
35698,-0.4803495
35699,16.4677269545
35700,-0.480213142857
35701,20.3121525
35702,2.19843153086
35703,-0.227276
35704,12.8113390571
35705,9.23525209412
35706,
35707,-4.53073429412
35708,10.8280698182
35709,17.6364495
35710,-5.85745138889
35711,5.79832408427
35712,14.0581028571
35713,-1.51346008333
35714,3.29596496667
35715,-1.2838865
35716,18.835227
35717,18.1214036667
35718,-0.0328411578947
35719,15.32524275
35720,2.98667640741
35721,-1.034149
35722,7.04575026357
35723,-2.83748
35724,8.53971576923
35725,-1.32222758333
35726,14.6391867083
35727,-2.02637947619
35728,0.159493861111
35729,-0.348714947368
35730,-0.017515
35731,15.49890125
35732,18.3816856818
35733,
35734,-3.03852133333
35735,-1.26986898246
35736,-0.949423285714
35737,20.7329272632
35738,10.775456
35739,0.254942517241
35740,
35741,4.44196333333
35742,9.725799
35743,-2.1406785
35744,-2.06227175
35745,-1.2152185
35746,-1.26371678571
35747,-0.9674625
35748,-0.712121610738
35749,18.0334075556
35750,-1.55538342857
35751,2.93092780435
35752,11.5195973226
35753,16.717572
35754,2.783498
35755,-14.783590746
35756,5.221472
35757,-0.247249736842
35758,18.755387
35759,17.7486096667
35760,-1.8437616
35761,6.23831442857
35762,13.956143
35763,3.991628
35764,15.4197601538
35765,17.90259372
35766,16.018326
35767,0.434903
35768,17.7156554231
35769,8.00502055556
35770,-1.86303014286
35771,8.451915
35772,14.4595792381
35773,2.52589461022
35774,-0.0972896190476
35775,-0.0680746666667
35776,-6.9456213125
35777,-2.746989
35778,6.02508920769
35779,3.90447065385
35780,-8.97804423529
35781,19.1472663333
35782,14.10602668
35783,-8.78663733333
35784,10.9176476667
35785,-3.00034655882
35786,-1.75599632184
35787,8.7207605
35788,9.45664813333
35789,7.97153075
35790,8.91531525
35791,5.98812033333
35792,-0.338011507042
35793,0.112724894737
35794,18.474527
35795,-2.54685023077
35796,7.91399285185
35797,2.28529586408
35798,-1.577297
35799,0.121025947368
35800,17.4888023333
35801,2.67838229348
35802,-0.525854636364
35803,-1.64288559259
35804,6.77111091579
35805,-0.491532709091
35806,18.296845
35807,20.497512
35808,16.542908
35809,-2.55188933333
35810,-1.22546552941
35811,-1.53956835714
35812,2.62378527273
35813,4.15994091429
35814,1.99737413793
35815,-0.714614
35816,4.19934932804
35817,1.15062154054
35818,-2.175756
35819,17.7766968533
35820,-5.68254794118
35821,3.54780037255
35822,11.5235006364
35823,12.4100158961
35824,-5.52704055357
35825,
35826,8.44507351064
35827,-3.22429481818
35828,-1.86335614667
35829,2.5544372
35830,-0.689128941176
35831,-2.93213925
35832,11.2308338167
35833,5.26620825472
35834,-1.62137034016
35835,16.345838
35836,-0.984512
35837,2.2561913
35838,15.82827
35839,18.440514
35840,-2.30261633333
35841,5.93173709231
35842,-2.40546414286
35843,0.95841752381
35844,5.55865033333
35845,-3.1460685
35846,
35847,10.80166675
35848,-8.70974026606
35849,-0.687785333333
35850,12.7231647778
35851,8.90223069565
35852,17.428067931
35853,18.20483628
35854,5.94082470588
35855,2.819373
35856,10.0653728696
35857,-2.508246
35858,-3.12551233333
35859,10.3457707143
35860,18.17293075
35861,8.543785
35862,-1.05130533333
35863,3.607369
35864,1.735109
35865,1.57943183333
35866,-10.9787472432
35867,-0.877797888889
35868,-2.10516888889
35869,12.9956607647
35870,-1.17319025
35871,3.97909166667
35872,-2.50227259091
35873,-1.73331772222
35874,15.403873125
35875,-2.413687
35876,4.90388775
35877,4.1722669
35878,15.3976365
35879,-0.18751545
35880,18.1700421163
35881,1.91225108333
35882,
35883,0.02431512
35884,-2.02743366667
35885,-2.999433
35886,8.18874653846
35887,6.97316733333
35888,
35889,-1.40327833333
35890,-0.3730629
35891,7.511827875
35892,17.01298
35893,-3.316482
35894,1.77500347826
35895,17.7172883333
35896,-2.45973287234
35897,2.26039237255
35898,-0.661049
35899,-1.33354758824
35900,0.902856981308
35901,0.90278805
35902,7.3017875
35903,16.8043751111
35904,0.667689297297
35905,16.1117818824
35906,-1.7287344
35907,2.2912241982
35908,13.5111356667
35909,17.491555
35910,-0.398866291667
35911,17.6459955
35912,-1.58733346154
35913,9.89372542105
35914,12.7495994545
35915,1.99736665
35916,12.5110682571
35917,-2.11970258333
35918,17.548031
35919,-1.00749218182
35920,4.1326489
35921,18.8159189412
35922,-3.28541668354
35923,9.82597103846
35924,-1.08791546667
35925,-2.307572
35926,11.8644967895
35927,-0.847140036585
35928,14.0265538667
35929,-1.734684
35930,5.21231469565
35931,4.5790844
35932,16.7575063333
35933,17.572175
35934,
35935,3.6658025
35936,4.422641
35937,4.74253022
35938,0.0
35939,0.0
35940,6.53515147059
35941,-2.42281647059
35942,-2.47587175
35943,-2.31170166667
35944,-1.18906031034
35945,17.648963
35946,-7.7796065
35947,2.4221424026
35948,11.576636
35949,2.2781101573
35950,-2.81021156818
35951,-0.862438181818
35952,-1.21623025
35953,2.43160387931
35954,-2.0985737
35955,0.694877833333
35956,0.114275333333
35957,2.76056207692
35958,-3.71285306897
35959,6.03041080851
35960,6.84957867647
35961,9.0767785
35962,0.238578
35963,-2.30135333333
35964,-0.985270076923
35965,1.3582753913
35966,9.60540915686
35967,0.6886985
35968,7.57693605128
35969,4.67183866667
35970,16.2478912593
35971,13.4164818837
35972,17.5178468333
35973,-1.64941686667
35974,-1.8246116
35975,6.80567369231
35976,-2.30366438298
35977,-2.898637125
35978,1.60614127273
35979,9.6698535
35980,0.0707737647059
35981,1.57933458621
35982,12.2321885
35983,-2.344001
35984,-5.95141733333
35985,0.562091486842
35986,3.84658786207
35987,18.0365662222
35988,17.325535
35989,
35990,8.4427718587
35991,17.8882067021
35992,-17.128946
35993,14.2102523333
35994,19.6587068182
35995,-1.5139022
35996,7.20880731579
35997,4.49778836364
35998,16.8952845556
35999,-0.455445269231
36000,7.81544658824
36001,14.396525625
36002,0.146365166667
36003,11.154201875
36004,14.568809
36005,6.41298390909
36006,18.165994
36007,-0.25063795
36008,-0.5257385
36009,2.02799811111
36010,13.464564069
36011,-2.27119215
36012,-23.5874386296
36013,0.271111266667
36014,-2.091246
36015,15.3373353333
36016,11.0197686667
36017,11.5342993333
36018,0.851852714286
36019,2.08329606667
36020,-2.31488925
36021,6.61554984211
36022,21.9492176364
36023,3.37675188845
36024,7.96722848387
36025,6.71808360227
36026,4.15866546262
36027,4.38631214699
36028,8.66134205128
36029,8.37720378571
36030,-1.6996326875
36031,-1.85460459524
36032,-1.42365231429
36033,-1.538807
36034,13.4875040928
36035,4.84148102151
36036,2.06642342647
36037,15.6706968
36038,-0.8543989
36039,0.100500625
36040,18.275719
36041,6.32781126163
36042,5.9078914
36043,0.0
36044,9.06168338776
36045,18.256361
36046,12.1756689167
36047,18.466265
36048,7.933765
36049,-2.322706
36050,17.1875484375
36051,6.78637728713
36052,-2.685541
36053,17.7874379697
36054,5.94120685714
36055,-2.39037733333
36056,5.44033801818
36057,4.47413021849
36058,0.2624053
36059,6.91523390196
36060,-2.3962960625
36061,18.3131437143
36062,17.6679716667
36063,18.9533803333
36064,8.48110246429
36065,3.24849640909
36066,0.42012337931
36067,15.6381163333
36068,8.24754625532
36069,17.8292944545
36070,-0.0883142580645
36071,2.25933521739
36072,11.5576886667
36073,-1.4718395
36074,-0.783555
36075,18.234902
36076,8.72571504
36077,16.49349475
36078,8.69688104167
36079,-8.09848915
36080,-8.73676356
36081,16.696629
36082,-10.0089767857
36083,6.240048
36084,17.0870493125
36085,-4.0398275
36086,-1.2557294
36087,11.8875511333
36088,1.5428204
36089,21.2866723889
36090,-2.036317
36091,-1.7822098
36092,2.11619219149
36093,-1.69543666667
36094,0.109302893333
36095,-1.19829393103
36096,18.2390865
36097,-0.569453392857
36098,4.68034284746
36099,-0.506459430556
36100,18.328276
36101,5.83259342857
36102,-0.485940137615
36103,-0.37435648
36104,-0.219973666667
36105,-5.21638633333
36106,4.23653153333
36107,-2.01619019048
36108,-6.538548
36109,9.43120858333
36110,6.23887945455
36111,-3.01953
36112,8.35133747959
36113,-4.65594369767
36114,0.155013642857
36115,17.3588872174
36116,-0.471163285714
36117,-2.27187275
36118,18.7103595714
36119,7.1746917197
36120,9.909909
36121,-2.946484875
36122,-1.53798
36123,9.71252196104
36124,-2.45961207143
36125,6.83872885612
36126,6.31173884375
36127,-0.830266
36128,18.28700132
36129,18.3078465
36130,19.0889864
36131,4.06295957143
36132,-2.630861875
36133,17.86206725
36134,-1.4014845
36135,
36136,1.614952
36137,10.0931609103
36138,-0.639177625
36139,-2.31015017647
36140,4.37739698649
36141,0.024401
36142,7.41041425424
36143,18.0839845
36144,11.9470007083
36145,-0.7299606
36146,-2.531926375
36147,-1.76072261
36148,-2.348873
36149,3.54679692073
36150,17.035052
36151,0.308895948718
36152,-1.31886466667
36153,-2.26148
36154,4.82004458333
36155,-0.906192157895
36156,6.52811765979
36157,9.08845384615
36158,2.62417929412
36159,-3.058510625
36160,3.59557635294
36161,0.65498415
36162,-2.8043215
36163,0.0661005555556
36164,17.935961
36165,9.95494417778
36166,0.533390428571
36167,18.7523354375
36168,15.1152264286
36169,3.5323128
36170,0.39925312
36171,4.8214299375
36172,0.0
36173,10.9980855
36174,-2.34090666667
36175,0.478552019231
36176,3.86618311111
36177,-0.221357133333
36178,18.9917112857
36179,6.8405149
36180,-0.209442190909
36181,4.80594858824
36182,9.8632462585
36183,-2.75721475
36184,13.0791169189
36185,8.8360085
36186,-3.61893382558
36187,0.158720722222
36188,-3.656753
36189,-0.865484909091
36190,18.136925
36191,3.27024580645
36192,2.96425057143
36193,-2.41244688889
36194,0.2197532
36195,-0.984909083333
36196,0.303722333333
36197,0.216369266667
36198,0.969111916667
36199,3.77740392308
36200,8.24105825
36201,10.7906793
36202,17.811728
36203,8.05370919643
36204,6.21417470833
36205,17.663552
36206,0.282240444444
36207,17.73027
36208,0.07851045
36209,8.8403165
36210,2.96714944545
36211,-1.43644728571
36212,0.256300392857
36213,11.8346608
36214,9.62760048
36215,-2.418845
36216,-2.88931333333
36217,3.96565902899
36218,0.394961255319
36219,13.75364525
36220,18.3100739
36221,3.34180541935
36222,-2.58554778788
36223,-2.07787263636
36224,8.68305493156
36225,4.07611445763
36226,4.34811653571
36227,6.27797416393
36228,9.30329731579
36229,-1.50614633333
36230,-2.20911131818
36231,17.5589265
36232,4.99570105
36233,4.65825184804
36234,-3.00456766667
36235,18.9895306667
36236,-2.63601766667
36237,6.84068306667
36238,-1.18831720455
36239,4.99570105
36240,-0.010979
36241,-1.10201064286
36242,18.3213905
36243,3.68956406
36244,7.33293017241
36245,-0.185938916667
36246,10.0933426765
36247,-1.37645633333
36248,0.236860088889
36249,-0.411219
36250,5.08769988793
36251,-2.427789625
36252,17.73040375
36253,5.41398224242
36254,5.9244402
36255,11.3198189167
36256,-2.302571
36257,-2.268828
36258,-0.835650925926
36259,18.3663247778
36260,16.680469
36261,-5.3964165873
36262,6.88213314474
36263,4.65024305263
36264,7.65498981395
36265,18.6654973077
36266,18.463738
36267,-0.808087071429
36268,14.1417751905
36269,0.0183528444444
36270,-2.46964266957
36271,1.0430230396
36272,18.4136893333
36273,2.03399563158
36274,0.239228833333
36275,-2.18771901961
36276,-16.157075
36277,10.9092025556
36278,18.432912
36279,-2.46957552174
36280,-2.43080573333
36281,-1.28802173361
36282,9.10272916667
36283,6.11113686
36284,-1.82729614286
36285,15.3789698182
36286,4.27992033333
36287,15.146143641
36288,4.70946893923
36289,-10.8596068125
36290,-2.08439176471
36291,-2.67322523636
36292,-0.811937707317
36293,1.39829682313
36294,0.0581174505495
36295,6.86528717647
36296,-2.44158677778
36297,-1.7158597619
36298,-1.43310995294
36299,4.67233443529
36300,10.0725370907
36301,-3.21735676471
36302,-0.81305254321
36303,-3.046786
36304,-0.9930334
36305,0.79386225
36306,-2.94083064894
36307,-2.791361
36308,8.19156360465
36309,3.28162809302
36310,-0.839183870968
36311,0.0176311372549
36312,-0.2566075
36313,-1.93963033333
36314,17.4395840357
36315,4.13400022105
36316,2.01890854167
36317,18.5750718696
36318,2.49803014481
36319,2.93290860959
36320,9.99491092857
36321,6.7016108
36322,12.7477353485
36323,0.802840351064
36324,-2.7824862
36325,-1.8473025
36326,2.854428
36327,-6.46088102326
36328,4.26547015152
36329,6.1453027
36330,20.3136175676
36331,8.70721528571
36332,-3.01115266667
36333,1.20168733333
36334,5.31790365944
36335,3.92722486441
36336,-0.367733818182
36337,9.03170725
36338,-0.0320401927711
36339,6.07031051648
36340,3.03710228039
36341,19.52022676
36342,-3.43913803846
36343,-0.469695666667
36344,-2.43736833333
36345,15.56735868
36346,12.934062066
36347,3.37822351852
36348,5.28165609028
36349,3.78967779866
36350,19.3663144667
36351,7.84355072
36352,-3.36673581818
36353,2.575278
36354,-1.86310377778
36355,10.2564472069
36356,8.30801215909
36357,0.402632525641
36358,-2.379809
36359,1.3031765
36360,-0.298442375
36361,17.0368704737
36362,-0.873385807692
36363,18.095769
36364,1.09086966879
36365,8.91531525
36366,8.89442118182
36367,18.1900513333
36368,-2.5764802
36369,9.04354342105
36370,3.48492015625
36371,-2.290809
36372,9.41718394737
36373,1.00736823364
36374,3.11366192857
36375,0.278242142857
36376,9.0205527027
36377,5.12087667442
36378,12.8640594615
36379,8.01011716471
36380,-2.36952544898
36381,6.72820782911
36382,11.5789643043
36383,-2.41428135294
36384,3.4502754
36385,3.63666933333
36386,-3.34771948571
36387,-0.9376666
36388,17.947105
36389,4.19093814062
36390,11.0984518077
36391,
36392,-2.88043506667
36393,10.9655131333
36394,5.46674836364
36395,17.8747095
36396,4.4593592
36397,5.54970029524
36398,-1.28356825581
36399,6.88319733333
36400,-1.51833890476
36401,7.40802525373
36402,1.61797964078
36403,11.4914119737
36404,16.0767272
36405,2.77949843182
36406,3.92563663218
36407,4.2587024106
36408,
36409,4.51160951515
36410,1.34680555556
36411,15.6498184407
36412,2.51071717857
36413,-17.755712
36414,-0.474811
36415,-0.815762416667
36416,1.1675271875
36417,0.7879796
36418,-4.28630057692
36419,2.8080402
36420,7.26802051582
36421,3.01763172549
36422,3.9791574375
36423,18.5567216538
36424,-0.104580354167
36425,12.5272521212
36426,5.96785422414
36427,3.95022315789
36428,0.3424655
36429,5.50628295
36430,-0.505067962963
36431,8.49865708333
36432,-0.480202630769
36433,2.68982832143
36434,-1.96678508889
36435,-0.0808112733813
36436,10.7785009333
36437,4.3828894
36438,-1.69879827692
36439,18.305291
36440,6.71777066667
36441,0.40947962
36442,16.4371456
36443,13.63788
36444,3.27965646043
36445,-3.31883046154
36446,0.0
36447,2.93316723077
36448,5.31788255432
36449,-1.64162053061
36450,-0.550842166667
36451,-2.93925459259
36452,8.368444
36453,14.3828380667
36454,-7.51836814286
36455,3.69856539806
36456,19.0483326667
36457,7.4275819
36458,2.75667530337
36459,-0.686182666667
36460,-0.1437861875
36461,9.118940375
36462,-1.31397615
36463,6.18844565
36464,13.5694052
36465,9.62775805051
36466,-0.0638533076923
36467,-10.4267118421
36468,16.0795587
36469,-1.235668875
36470,-1.95293527273
36471,-1.04427966667
36472,-10.4400560909
36473,5.16251259459
36474,-2.9307300625
36475,3.61329406061
36476,5.04950872727
36477,1.8172877
36478,-2.66170832479
36479,17.3741686
36480,7.18870241176
36481,-0.744216533333
36482,17.595156625
36483,-0.6043156875
36484,11.7885058462
36485,-1.657422625
36486,4.30890057143
36487,-6.90139525
36488,11.9841273062
36489,-1.24831383333
36490,0.959503486486
36491,7.29452776471
36492,19.407206
36493,6.1128095
36494,14.8715338973
36495,14.4330731905
36496,9.91355433929
36497,-11.366605
36498,-0.938157363636
36499,7.41905027857
36500,3.40531539738
36501,18.5676165
36502,-0.939037666667
36503,4.98628296833
36504,-1.63743158333
36505,2.54563495938
36506,9.24619854545
36507,19.8036978182
36508,16.153284
36509,0.409558210526
36510,1.22590139535
36511,6.99778715
36512,18.603893
36513,-0.123927597015
36514,1.4341864
36515,-0.171208777778
36516,-1.4542967099
36517,-1.095695
36518,12.664381
36519,10.3322676
36520,0.245477882353
36521,-0.9898015
36522,0.0120298888889
36523,7.28501555172
36524,16.059248
36525,-0.0424424
36526,8.01647118182
36527,-2.280647
36528,
36529,-4.43902144186
36530,3.23879858333
36531,3.4182287
36532,18.5079493333
36533,17.1718637292
36534,6.03897828125
36535,4.77772173913
36536,-0.115156
36537,3.20156683784
36538,15.0336336333
36539,9.11033728571
36540,-2.241383
36541,15.3843536
36542,4.58307316667
36543,18.55383
36544,5.64001155814
36545,1.648934175
36546,-3.14019021212
36547,18.5067272857
36548,1.92950131579
36549,1.95527872222
36550,10.4632992
36551,14.9581618
36552,14.7509980435
36553,2.52257996429
36554,0.0
36555,-0.221187068966
36556,18.5185852857
36557,8.37263520225
36558,-0.1432085
36559,4.62719985965
36560,12.0384588571
36561,3.21768761905
36562,17.1294331111
36563,-2.30069517857
36564,-1.00603813333
36565,5.80206694118
36566,3.30015426943
36567,15.672114
36568,-2.97118238462
36569,2.686395
36570,1.2933428
36571,8.26072395652
36572,1.8803598
36573,-0.17162625
36574,18.3616663333
36575,-0.329029222222
36576,0.766902566667
36577,11.2553997778
36578,
36579,4.84717629412
36580,5.17211435385
36581,0.127584382353
36582,-7.49622516667
36583,-1.84218055
36584,8.68716434524
36585,18.5207495
36586,4.86945345918
36587,5.03758433333
36588,17.6854146
36589,5.71842468293
36590,16.8431642857
36591,5.35750233333
36592,0.713885553398
36593,-1.2709742
36594,1.251785625
36595,0.809986709091
36596,-0.226413047619
36597,1.28678703922
36598,7.918659
36599,2.74720575
36600,-4.11415274725
36601,-2.110392
36602,0.163551153846
36603,-0.102883666667
36604,-1.95096473684
36605,-9.61186845
36606,-5.03336260417
36607,0.6666554
36608,7.80361409302
36609,4.50424077778
36610,-3.20735474545
36611,-2.68865238889
36612,16.443180625
36613,16.5443254
36614,-2.662433
36615,7.80357324074
36616,-1.5567014321
36617,-2.31184085714
36618,0.0
36619,5.08716313953
36620,
36621,
36622,4.62516847619
36623,6.16551060284
36624,16.6500631
36625,-0.0348454
36626,16.2766070645
36627,7.56917067257
36628,3.00054486957
36629,8.28071884375
36630,5.477947
36631,4.07085706667
36632,0.538320306723
36633,0.0214920882353
36634,6.83999318182
36635,-1.1114885
36636,8.153357375
36637,11.1013886957
