id,card_limit_avg
32166,21.2802900323
32167,8.201504
32168,21.069883
32169,21.8185652
32170,20.3382036923
32171,20.5867057333
32172,19.971271
32173,4.86511125
32174,15.61802088
32175,14.411102165
32176,20.153592
32177,19.55927764
32178,20.6080786667
32179,16.9093445833
32180,12.7400967118
32181,19.460445
32182,19.971271
32183,7.9885084
32184,21.580708
32185,19.748127
32186,
32187,9.9856355
32188,19.94493075
32189,6.074688
32190,19.460445
32191,20.759728
32192,19.05498
32193,18.3694412727
32194,8.4760828
32195,20.1741241176
32196,19.05498
32197,22.178076125
32198,19.301099
32199,10.4233695
32200,18.8696539286
32201,14.355964125
32202,20.8997641667
32203,20.6202757297
32204,2.0633959
32205,5.75816914286
32206,21.4876352237
32207,21.539886
32208,19.971271
32209,19.6428828571
32210,10.93311645
32211,14.2956008898
32212,22.3612132857
32213,18.7978131429
32214,12.2822617931
32215,19.748127
32216,18.5532301429
32217,21.3214343571
32218,16.1687810351
32219,19.9508595
32220,21.069883
32221,19.9961995263
32222,12.7145577632
32223,15.217331
32224,21.3767784082
32225,19.2401535
32226,21.507733
32227,1.83214472727
32228,20.8927732667
32229,19.7094735714
32230,14.7477367234
32231,20.2926698667
32232,19.952552
32233,16.4267068966
32234,8.59969759259
32235,19.5916355455
32236,0.0
32237,9.52749
32238,8.26148509375
32239,0.0
32240,20.2406535455
32241,20.2249653889
32242,18.361833
32243,20.2846063333
32244,18.0165818679
32245,20.1145093409
32246,19.971271
32247,9.9856355
32248,21.0690230714
32249,18.4798968
32250,20.664418
32251,16.1855147187
32252,20.664418
32253,0.0
32254,20.1581277778
32255,9.57371068571
32256,15.65452668
32257,
32258,20.8603466667
32259,17.874530366
32260,19.460445
32261,12.5118223077
32262,19.4573976571
32263,20.846739
32264,20.1736923448
32265,9.16787484906
32266,16.0832643846
32267,20.5840448333
32268,19.748127
32269,21.580708
32270,20.7071204667
32271,8.55911614286
32272,19.460445
32273,19.971271
32274,18.138689
32275,21.00089
32276,7.196300625
32277,19.971271
32278,0.0
32279,19.5746914817
32280,20.307743
32281,0.0
32282,20.664418
32283,15.0051960268
32284,21.619929
32285,16.9244944286
32286,11.6276419067
32287,19.460445
32288,15.83206375
32289,9.2724935
32290,19.460445
32291,14.9238749426
32292,19.6832481852
32293,20.8927732667
32294,14.0375612301
32295,15.2519466538
32296,21.252204
32297,0.0
32298,8.00387592308
32299,21.76303
32300,20.153592
32301,19.0664232308
32302,17.0051954151
32303,21.2508442581
32304,20.4319648478
32305,17.01161375
32306,14.2701466667
32307,18.2262482
32308,21.996459125
32309,19.5603888125
32310,19.460445
32311,20.307743
32312,21.7595266
32313,20.376736
32314,15.3059877692
32315,20.3564847442
32316,19.0053983529
32317,0.0
32318,15.4425275
32319,14.7766141818
32320,21.069883
32321,20.153592
32322,0.0
32323,19.9397311765
32324,20.62291025
32325,17.1346277143
32326,12.0134687843
32327,20.3975756667
32328,20.441274
32329,20.441274
32330,20.664418
32331,0.0
32332,19.971271
32333,10.2608173818
32334,20.441274
32335,19.460445
32336,16.0784663939
32337,20.5145405
32338,15.3470196364
32339,20.664418
32340,19.35907875
32341,18.6346984545
32342,5.189452
32343,16.5315344
32344,19.7860468372
32345,5.34943527273
32346,19.839869
32347,19.460445
32348,21.134421
32349,17.2570791209
32350,17.9031325714
32351,10.332209
32352,0.0
32353,15.621754069
32354,20.92182275
32355,16.83168025
32356,20.411865
32357,20.741766303
32358,20.644215
32359,19.05498
32360,21.31447888
32361,20.441274
32362,17.9928028421
32363,21.069883
32364,20.9395846957
32365,11.3939721818
32366,19.5131255
32367,19.460445
32368,19.5804516304
32369,8.91418126923
32370,20.0624315
32371,19.971271
32372,20.7093448947
32373,9.40962810811
32374,21.8688301111
32375,20.441274
32376,21.195046
32377,21.069883
32378,20.8265579167
32379,19.6304580909
32380,19.0122682414
32381,17.2492256088
32382,19.3658802865
32383,13.8409045135
32384,16.4203194545
32385,15.4913314286
32386,18.8588241429
32387,19.971271
32388,11.2888290667
32389,14.1145805652
32390,8.10476969231
32391,6.82315115789
32392,16.4114025294
32393,19.460445
32394,19.05498
32395,19.8696142
32396,14.6894664
32397,10.4794303504
32398,19.971271
32399,16.9072510909
32400,13.6316525793
32401,21.39745
32402,18.9499850864
32403,19.6585927857
32404,0.0
32405,17.921732625
32406,19.971271
32407,19.3650414706
32408,10.7640297458
32409,12.8915207656
32410,17.1936449953
32411,20.441274
32412,20.4879086667
32413,19.6241115
32414,21.539886
32415,0.0
32416,20.8927732667
32417,0.0
32418,15.2716927772
32419,19.6759992208
32420,20.214376
32421,18.361833
32422,12.6070948286
32423,7.817527125
32424,19.8949110145
32425,16.06866352
32426,20.9050479459
32427,19.873445125
32428,15.3395838571
32429,15.3599897753
32430,21.357565
32431,12.782130695
32432,15.9982590968
32433,19.971271
32434,21.074031913
32435,11.0224449663
32436,10.076796
32437,16.0762411221
32438,20.7537342812
32439,21.4422491426
32440,20.67974112
32441,19.9634105
32442,12.92707
32443,22.2878899063
32444,19.1713766765
32445,14.1570107619
32446,0.0
32447,17.8490451364
32448,8.20180493939
32449,10.0305639259
32450,12.7612821495
32451,19.107801625
32452,9.19273324051
32453,5.47688996923
32454,10.78014875
32455,0.0
32456,21.4824175
32457,2.21903011111
32458,0.0
32459,14.469168027
32460,19.2859846852
32461,19.971271
32462,5.563747125
32463,2.605842375
32464,16.2820086111
32465,19.971271
32466,20.0997793548
32467,8.2877769
32468,16.1363254444
32469,21.357565
32470,9.724432
32471,13.3948306596
32472,0.0
32473,7.89285383582
32474,20.3828642031
32475,9.29148818182
32476,13.2082290165
32477,20.4141814902
32478,12.5420492262
32479,19.5696741776
32480,18.5779637222
32481,9.52749
32482,20.307743
32483,12.3986508
32484,18.260421913
32485,17.7123582857
32486,13.9798897
32487,9.5958384
32488,19.4472031053
32489,22.273856
32490,21.83131
32491,21.7644525714
32492,20.376736
32493,16.7888825329
32494,20.522367
32495,20.2548311364
32496,16.9001924348
32497,19.3447467692
32498,15.2816304138
32499,19.971271
32500,15.319976
32501,0.0
32502,21.00089
32503,20.441274
32504,12.9843195714
32505,13.24394
32506,19.05498
32507,21.7919743548
32508,19.460445
32509,13.3749543333
32510,3.00998328571
32511,20.153592
32512,19.3839207143
32513,12.9515842
32514,20.5670087736
32515,16.8782957647
32516,18.361833
32517,20.664418
32518,21.1012925
32519,21.76303
32520,21.0775823495
32521,18.3730225495
32522,0.0
32523,18.0633966667
32524,
32525,18.6757221429
32526,21.069883
32527,0.0
32528,9.21750969231
32529,19.971271
32530,19.5307444697
32531,14.5206954375
32532,20.3285555455
32533,17.467065
32534,21.213724
32535,19.8756735172
32536,16.1681289281
32537,0.0
32538,19.460445
32539,17.4319577692
32540,16.0227877333
32541,19.8125123967
32542,20.664418
32543,12.699915
32544,19.460445
32545,21.7595501429
32546,20.4088697308
32547,20.9389842857
32548,10.220637
32549,11.4425617615
32550,15.7263853247
32551,19.9479451207
32552,20.816641963
32553,19.5956
32554,20.2816335789
32555,7.8530155
32556,11.3002524545
32557,18.3793850472
32558,14.6509944082
32559,21.0008488596
32560,3.8973685
32561,22.1583313333
32562,13.0581132267
32563,19.239213675
32564,19.694288
32565,11.676267
32566,19.971271
32567,
32568,20.3688073214
32569,20.2113153103
32570,17.2856893221
32571,20.759728
32572,0.0
32573,19.460445
32574,13.3520972653
32575,19.971271
32576,20.441274
32577,21.4164565
32578,16.3140142105
32579,16.687772963
32580,20.433369
32581,9.58713631746
32582,19.25011575
32583,20.92182275
32584,
32585,19.7940990588
32586,16.666962662
32587,20.759728
32588,20.7777987692
32589,21.069883
32590,19.524656125
32591,21.0109915
32592,18.0307043813
32593,19.5749718889
32594,20.9329182
32595,2.496408875
32596,20.7351622151
32597,19.6631775
32598,0.0
32599,21.00089
32600,19.460445
32601,17.034395
32602,20.664418
32603,19.2534328957
32604,19.971271
32605,20.870554
32606,15.8611423175
32607,15.7735957941
32608,21.1578509375
32609,15.67160025
32610,20.8927732667
32611,13.8973478571
32612,16.4028742192
32613,19.7559566667
32614,22.1897335
32615,6.76488584211
32616,15.5771486923
32617,21.357565
32618,19.460445
32619,20.1877689124
32620,21.0109915
32621,15.7647208806
32622,19.8984790937
32623,20.664418
32624,16.6239560323
32625,18.361833
32626,20.0072643636
32627,6.43737451852
32628,20.5385563023
32629,19.2866742857
32630,11.4792981429
32631,9.50298534483
32632,16.5995090909
32633,21.888193
32634,16.6352693333
32635,0.0
32636,0.0
32637,14.2142525474
32638,22.35907625
32639,13.8962326923
32640,19.7012396
32641,18.361833
32642,18.9332093898
32643,15.6958561182
32644,19.15634625
32645,16.9431489649
32646,16.4472456
32647,0.0
32648,0.0
32649,19.971271
32650,19.971271
32651,13.426338
32652,20.5644382174
32653,17.474862125
32654,20.7233095
32655,20.846739
32656,20.8487202727
32657,18.6390918
32658,20.664418
32659,3.4265095
32660,16.6395155714
32661,10.1742685
32662,16.8798880625
32663,17.3239568333
32664,21.069883
32665,20.4991975714
32666,20.559057
32667,21.1459746154
32668,9.9856355
32669,20.2128319333
32670,22.21892175
32671,21.134421
32672,20.664418
32673,14.9334836618
32674,17.2496817317
32675,20.0806443529
32676,13.027776
32677,20.4226114286
32678,20.5714413333
32679,20.3342685714
32680,20.664418
32681,11.3516436742
32682,21.5777810556
32683,19.460445
32684,18.361833
32685,0.0
32686,13.4506314896
32687,0.0
32688,16.5115665417
32689,20.664418
32690,20.9171675
32691,19.5788691739
32692,20.7266884839
32693,19.971271
32694,14.840541
32695,15.4637492308
32696,11.866125
32697,19.971271
32698,19.2867837931
32699,19.460445
32700,20.149874451
32701,20.055389
32702,21.5402386071
32703,20.0624315
32704,16.5592141538
32705,20.664418
32706,19.971271
32707,20.7555785
32708,21.76303
32709,0.0
32710,20.3099088182
32711,17.5935120556
32712,20.559057
32713,21.069883
32714,20.664418
32715,
32716,19.8683486548
32717,19.05498
32718,20.3784644054
32719,20.4075735741
32720,17.668686
32721,21.1097351
32722,21.0573026667
32723,17.3815729425
32724,20.5874016667
32725,20.1770874853
32726,20.6769247845
32727,19.9813999444
32728,19.460445
32729,20.233635
32730,9.98014809524
32731,20.441274
32732,
32733,2.72214
32734,18.1007268238
32735,20.7908800049
32736,19.971271
32737,0.0
32738,12.9558045263
32739,19.9088136066
32740,14.402868
32741,9.7302225
32742,19.971271
32743,20.441274
32744,20.4941426667
32745,19.971271
32746,19.7461864265
32747,6.486815
32748,19.971271
32749,19.5671012131
32750,19.2960672973
32751,20.153592
32752,20.3071785
32753,20.307743
32754,9.96296524691
32755,20.3502608378
32756,21.252204
32757,17.668686
32758,3.08189746809
32759,4.53301221875
32760,20.4655439524
32761,20.559057
32762,2.0441274
32763,20.5334550968
32764,19.971271
32765,20.1629123103
32766,10.4401817541
32767,15.72559475
32768,19.460445
32769,14.9655394375
32770,20.3784991731
32771,0.719771142857
32772,19.811297907
32773,20.1953944828
32774,17.4475321818
32775,20.846739
32776,19.990333
32777,20.664418
32778,19.1503721961
32779,21.252204
32780,20.153592
32781,0.0
32782,11.8488762
32783,20.433369
32784,19.971271
32785,13.0035476667
32786,18.4369584444
32787,10.220637
32788,20.9801059474
32789,14.726803875
32790,
32791,0.0
32792,21.885357526
32793,18.9387722778
32794,16.0662087353
32795,19.460445
32796,19.884094
32797,17.0066487391
32798,19.614596
32799,0.0
32800,19.5985061875
32801,20.4815834737
32802,19.971271
32803,19.971271
32804,11.68397455
32805,18.3023595614
32806,20.2076391667
32807,19.7590093556
32808,20.1544552222
32809,20.441274
32810,21.9715030209
32811,17.3171343789
32812,20.205407
32813,21.252204
32814,19.971271
32815,19.5243150725
32816,20.664418
32817,17.2319088
32818,22.456177
32819,21.1716265333
32820,20.153592
32821,21.069883
32822,21.651458
32823,16.4486522353
32824,16.134967976
32825,16.4165813333
32826,20.8927732667
32827,19.2025187059
32828,20.3956154828
32829,19.9305168889
32830,9.9856355
32831,0.0
32832,20.441274
32833,18.1896333125
32834,21.195046
32835,16.0057026883
32836,20.153592
32837,20.1538699615
32838,18.1694527
32839,20.153592
32840,21.954526
32841,20.25625408
32842,20.2049756667
32843,21.539886
32844,0.0
32845,20.0803113953
32846,
32847,0.0
32848,20.664418
32849,0.0
32850,18.3589239091
32851,18.5020011032
32852,19.971271
32853,19.2558080357
32854,19.5504603559
32855,19.460445
32856,19.0968193125
32857,21.65767
32858,17.2581250833
32859,20.559057
32860,20.153592
32861,20.2542790741
32862,20.457995152
32863,20.3144773333
32864,21.206742
32865,21.134421
32866,6.35828246154
32867,20.9727558333
32868,19.709334
32869,16.4707087143
32870,20.9408053667
32871,22.273856
32872,20.5188446737
32873,9.76076553333
32874,20.759728
32875,19.971271
32876,17.2971464569
32877,3.382648575
32878,20.4820104737
32879,15.3330752125
32880,10.9544370278
32881,19.5449632241
32882,6.31817808696
32883,16.5222674821
32884,14.2089074545
32885,14.6818682184
32886,19.5458060526
32887,17.6348204444
32888,0.0
32889,7.40315880769
32890,20.2988586667
32891,15.1078249918
32892,19.05498
32893,0.0
32894,16.0097022279
32895,21.8057342857
32896,20.3673743636
32897,20.4044641111
32898,20.664418
32899,19.2072606923
32900,21.1109804286
32901,21.357565
32902,21.488377
32903,19.748127
32904,20.441274
32905,19.971271
32906,0.0
32907,20.3891558696
32908,21.069883
32909,20.9521
32910,19.88914475
32911,20.559057
32912,13.5836373056
32913,15.7050910526
32914,11.5850726506
32915,20.2614645417
32916,20.0901415185
32917,0.0
32918,18.005158
32919,15.6129845
32920,16.0902196075
32921,20.42073925
32922,19.460445
32923,19.971271
32924,19.5081185426
32925,20.664418
32926,21.803876125
32927,22.273856
32928,20.565397
32929,14.5148467759
32930,0.0
32931,17.6627334
32932,19.460445
32933,19.460445
32934,20.0209949091
32935,20.409005
32936,20.441274
32937,20.153592
32938,20.664418
32939,0.0
32940,18.3087603
32941,20.6810913608
32942,12.7160757222
32943,7.0674744
32944,20.3178445
32945,14.8902233226
32946,14.4942975833
32947,20.926782
32948,19.460445
32949,14.4299408571
32950,19.971271
32951,20.3381306215
32952,13.8462159051
32953,18.81277716
32954,12.8980570833
32955,21.2508296667
32956,20.2062725
32957,20.8142303469
32958,19.971271
32959,20.3353720816
32960,20.8927732667
32961,18.2785794362
32962,19.2956560333
32963,21.252204
32964,0.0
32965,21.00089
32966,18.9415982444
32967,9.70750586364
32968,13.531622
32969,19.0913056047
32970,0.0
32971,21.3210835789
32972,0.0
32973,19.05498
32974,0.0
32975,0.0
32976,19.4137651429
32977,15.80280425
32978,21.754663
32979,10.3891095366
32980,20.0514763582
32981,21.1418035
32982,18.4001677647
32983,20.190138
32984,13.0002117463
32985,19.614596
32986,20.92182275
32987,14.4811998571
32988,20.664418
32989,19.05498
32990,19.379352
32991,12.8639962609
32992,20.1456728384
32993,21.069883
32994,19.971271
32995,16.4161135714
32996,10.7487492424
32997,16.0335470323
32998,21.1356631186
32999,19.07330582
33000,20.4564739
33001,20.307743
33002,19.1061171667
33003,14.9860662692
33004,20.92182275
33005,20.8927732667
33006,1.3435728
33007,19.05498
33008,19.05498
33009,20.8927732667
33010,20.5269898235
33011,7.60973890909
33012,12.7870299196
33013,20.128430027
33014,19.4220662167
33015,0.0
33016,21.619929
33017,21.9062113333
33018,20.2967101818
33019,16.064396901
33020,20.2729264324
33021,20.2982264
33022,19.460445
33023,19.9508595
33024,20.2697322381
33025,21.1643306667
33026,15.87915
33027,17.0188290102
33028,15.8409311579
33029,14.5917003265
33030,19.3914721111
33031,20.1749510161
33032,12.2818166
33033,6.88813933333
33034,19.3739458769
33035,19.4943555098
33036,20.3253386
33037,9.78983872549
33038,8.31909895833
33039,19.460445
33040,20.8102748
33041,8.20960863889
33042,21.1526663667
33043,20.367355
33044,21.945352
33045,20.7426912299
33046,19.9760494759
33047,10.2520748727
33048,19.460445
33049,0.0
33050,14.2777256897
33051,19.460445
33052,10.881515
33053,20.8652174507
33054,20.5580632247
33055,19.971271
33056,15.4886246465
33057,15.6844452143
33058,19.7968664889
33059,19.0276958641
33060,0.0
33061,6.27571916393
33062,20.9380207273
33063,19.6396710588
33064,14.2425950706
33065,2.496408875
33066,19.971271
33067,18.7117578714
33068,18.8499047226
33069,16.0149526154
33070,16.0647782778
33071,16.6005509508
33072,20.4836442
33073,0.0
33074,20.153592
33075,0.0
33076,13.165418
33077,16.782062
33078,21.0760340333
33079,0.0
33080,21.00089
33081,15.4758318125
33082,14.172509463
33083,19.9796889515
33084,13.4722664156
33085,17.1471412636
33086,22.369166
33087,20.6428222308
33088,3.43334665
33089,12.6457156506
33090,15.4063472368
33091,18.82383438
33092,19.460445
33093,15.77296625
33094,16.0231207452
33095,21.134421
33096,0.0
33097,7.15570187952
33098,19.08837825
33099,20.664418
33100,15.0004986667
33101,9.321494
33102,14.111248044
33103,17.8219557333
33104,20.4893866667
33105,20.6433458
33106,18.6292113268
33107,22.610328
33108,21.1625742029
33109,12.1961505283
33110,19.971271
33111,20.4421543043
33112,16.0284423125
33113,18.13031575
33114,20.7747792222
33115,16.0985650343
33116,20.674319
33117,20.045468
33118,18.361833
33119,20.0612468125
33120,20.307743
33121,20.1942308723
33122,20.926782
33123,17.8228041667
33124,12.5618094146
33125,19.7167457222
33126,20.4040356727
33127,18.7911627857
33128,19.748127
33129,13.2424651
33130,17.5679249484
33131,20.3351078857
33132,20.441274
33133,21.5738025
33134,21.3120183333
33135,12.98132615
33136,1.59494607692
33137,0.0
33138,8.48191905263
33139,14.1322346667
33140,0.0
33141,12.774101973
33142,21.0738356667
33143,19.05498
33144,
33145,20.664418
33146,20.4770775
33147,20.759271549
33148,17.4913038333
33149,10.9730716512
33150,15.22212775
33151,20.6209538118
33152,17.3647330065
33153,19.6158859565
33154,19.4380252727
33155,10.9074378462
33156,21.2696189286
33157,21.58663775
33158,21.2102192857
33159,19.971271
33160,0.0
33161,20.148131125
33162,20.1410181379
33163,20.307743
33164,16.8079518491
33165,19.3050994
33166,18.5706929811
33167,20.664418
33168,19.7861767647
33169,18.361833
33170,19.460445
33171,16.8246338056
33172,7.59543346154
33173,15.7450892
33174,16.2818112917
33175,17.8643593077
33176,19.971271
33177,22.075107
33178,20.1330895714
33179,22.7021305625
33180,12.595995
33181,19.05498
33182,15.8439182602
33183,21.357565
33184,0.0
33185,21.5074872857
33186,18.5379078333
33187,20.759728
33188,21.1292027826
33189,21.0803062
33190,20.6190670745
33191,10.1777509901
33192,15.4440416333
33193,15.5627394118
33194,11.2270243333
33195,10.6664972857
33196,20.8705898824
33197,20.2409693125
33198,20.441274
33199,20.3123919922
33200,20.307743
33201,15.8534692115
33202,16.7311391356
33203,19.8066199412
33204,19.5266759615
33205,20.2792858919
33206,20.153592
33207,18.4660756596
33208,13.7312463333
33209,21.951304381
33210,20.8927732667
33211,0.0
33212,13.7762786667
33213,9.81617604762
33214,19.97634435
33215,19.971271
33216,0.0
33217,19.4214299091
33218,20.6831459355
33219,18.5979762
33220,20.3417119545
33221,5.1661045
33222,19.05498
33223,19.11256226
33224,14.495998678
33225,20.664418
33226,19.5543490909
33227,21.8390546875
33228,9.8740635
33229,20.7226025398
33230,19.05498
33231,19.971271
33232,16.7696303265
33233,20.664418
33234,21.0951095
33235,19.460445
33236,19.460445
33237,16.5583783636
33238,19.971271
33239,9.9856355
33240,19.971271
33241,19.2024218182
33242,20.9044058125
33243,15.6078530476
33244,20.946930375
33245,21.2395342
33246,19.971271
33247,20.3040445149
33248,21.069883
33249,11.1761821111
33250,10.790354
33251,19.748127
33252,19.2441926087
33253,19.6420787143
33254,20.2062725
33255,14.1874050435
33256,
33257,14.9968325
33258,19.460445
33259,10.9483097902
33260,11.9008995455
33261,15.9378452308
33262,20.3426320909
33263,0.0
33264,0.0
33265,18.361833
33266,12.344459681
33267,9.48681807895
33268,19.460445
33269,0.0
33270,19.460445
33271,10.7356035
33272,19.6570539565
33273,13.3749543333
33274,11.5701530667
33275,11.4696075789
33276,0.0
33277,20.153592
33278,20.8286698158
33279,18.4508844103
33280,20.559057
33281,19.9834257333
33282,10.4406771798
33283,13.507480275
33284,20.307743
33285,0.0
33286,20.3903290411
33287,19.2940124348
33288,0.0
33289,
33290,19.9169824167
33291,19.7527195303
33292,16.871322875
33293,19.460445
33294,20.1393066364
33295,16.5218995
33296,20.926782
33297,16.4318959091
33298,14.8593060184
33299,19.460445
33300,21.145496973
33301,17.6070942708
33302,20.8584312308
33303,20.846739
33304,20.1010903846
33305,15.0305644766
33306,19.2074153878
33307,18.8778193077
33308,19.971271
33309,17.955504875
33310,0.0
33311,21.4124381469
33312,21.069883
33313,19.212132
33314,20.664418
33315,17.157911032
33316,20.9264184684
33317,19.4409741837
33318,20.4955840638
33319,
33320,20.664418
33321,20.9303626
33322,19.4906037813
33323,20.6464718889
33324,17.725095775
33325,19.460445
33326,10.076796
33327,15.5912163333
33328,10.0657474138
33329,13.0693594535
33330,19.971271
33331,0.0
33332,21.499041087
33333,16.33570648
33334,21.4345065106
33335,19.971271
33336,19.9083566667
33337,13.217956197
33338,0.0
33339,22.369166
33340,10.351873
33341,19.6149356111
33342,0.0
33343,20.3588416944
33344,0.0
33345,10.05504325
33346,20.307743
33347,20.664418
33348,12.7972775928
33349,12.838475
33350,17.1108466667
33351,12.1150153445
33352,19.8014237619
33353,19.971271
33354,0.0
33355,17.9659365806
33356,19.9934457083
33357,19.460445
33358,17.7482353585
33359,20.391277069
33360,20.5951033
33361,20.0340237879
33362,19.460445
33363,16.2151468478
33364,14.8105483947
33365,19.5731522714
33366,19.194884
33367,19.80954505
33368,19.9610511667
33369,20.664418
33370,8.61017416667
33371,21.7517008
33372,17.1244543333
33373,14.40096104
33374,0.0
33375,20.3813376
33376,21.8364279375
33377,20.664418
33378,19.5243903494
33379,20.559057
33380,14.6719993373
33381,17.4538524222
33382,20.153592
33383,21.306272
33384,6.65709033333
33385,12.9021264
33386,21.6340379412
33387,13.784481875
33388,0.0
33389,21.9080611429
33390,19.6692051944
33391,20.180626
33392,12.0929400952
33393,19.971271
33394,20.153592
33395,20.664418
33396,18.9478998889
33397,19.460445
33398,16.5315344
33399,19.971271
33400,0.0
33401,21.104469
33402,18.2655753099
33403,0.0
33404,20.307743
33405,15.8020775926
33406,13.2397993333
33407,17.2346859355
33408,14.8104793478
33409,21.694037
33410,19.3179956364
33411,18.510552
33412,0.0
33413,
33414,19.971271
33415,20.153592
33416,16.6907706667
33417,12.8525077481
33418,20.80851956
33419,14.5461825469
33420,19.971271
33421,20.3550212093
33422,0.0
33423,19.4865162632
33424,19.278123
33425,19.971271
33426,12.7260816545
33427,16.4743797193
33428,19.6880616389
33429,18.3451384487
33430,19.971271
33431,20.3815378276
33432,0.0
33433,12.8727737978
33434,13.0245795833
33435,20.1536781053
33436,13.3988027124
33437,21.1036061538
33438,20.2329714444
33439,21.482632
33440,19.52429825
33441,19.460445
33442,20.743913
33443,20.7938235833
33444,20.153592
33445,20.307743
33446,19.614596
33447,20.1587785714
33448,20.555842
33449,20.664418
33450,19.460445
33451,19.317344
33452,0.0
33453,19.9276380952
33454,20.664418
33455,0.0
33456,19.460445
33457,17.9987670632
33458,12.2500352258
33459,20.2187152474
33460,21.29980275
33461,19.748127
33462,13.5576626
33463,0.0
33464,
33465,19.11076575
33466,2.34109811111
33467,0.0
33468,5.40471011111
33469,20.0617583053
33470,20.0291945714
33471,19.1064595862
33472,4.5720745
33473,
33474,19.748127
33475,20.153592
33476,20.664418
33477,21.8559800714
33478,13.7652075
33479,20.1040324875
33480,15.8772577647
33481,18.361833
33482,17.2993068462
33483,3.9346785
33484,11.4003386316
33485,19.971271
33486,20.664418
33487,20.759728
33488,0.0
33489,13.7399241724
33490,21.357565
33491,18.41959525
33492,19.4688764737
33493,20.9452233239
33494,20.759728
33495,15.3402819375
33496,14.0709856351
33497,0.0
33498,19.7012396
33499,20.066948625
33500,19.5131255
33501,20.664418
33502,20.28337325
33503,18.3683939378
33504,9.93327140323
33505,11.9619319904
33506,21.827569
33507,21.357565
33508,19.05498
33509,13.9169983194
33510,19.05498
33511,19.65200475
33512,13.7582389714
33513,19.460445
33514,6.76924766667
33515,21.069883
33516,17.041254
33517,9.7302225
33518,20.969848
33519,19.971271
33520,20.153592
33521,8.12019264706
33522,13.9594520168
33523,14.8103366154
33524,20.8894123
33525,0.0
33526,19.971271
33527,20.157142125
33528,19.460445
33529,19.15634625
33530,9.38979977143
33531,20.8214593958
33532,12.4527018627
33533,19.8617693333
33534,19.2118345313
33535,0.0
33536,0.0
33537,21.315125
33538,20.664418
33539,21.580708
33540,21.062392
33541,10.5349415
33542,21.069883
33543,18.0733999219
33544,19.971271
33545,0.0
33546,18.6916974
33547,20.0320446667
33548,0.0
33549,15.5854333333
33550,20.4454925714
33551,17.4027479474
33552,19.748127
33553,10.93150168
33554,19.4266547143
33555,20.664418
33556,10.1538715
33557,16.15324725
33558,0.0
33559,20.307743
33560,21.3657084054
33561,20.8927732667
33562,19.6688548976
33563,20.8927732667
33564,11.0812931279
33565,17.668686
33566,19.8435645
33567,20.153592
33568,11.5921112727
33569,0.0
33570,6.76924766667
33571,15.878163
33572,20.8927732667
33573,19.971271
33574,20.307743
33575,19.971271
33576,18.361833
33577,21.069883
33578,20.9291388765
33579,21.2990870128
33580,20.6088823478
33581,20.8927732667
33582,21.810977
33583,6.35166
33584,20.153592
33585,20.664418
33586,20.6812281622
33587,18.807889952
33588,6.02621123636
33589,0.0
33590,19.748127
33591,19.1990822105
33592,9.52663254762
33593,19.971271
33594,20.1756135714
33595,21.7957022632
33596,20.8927732667
33597,20.8265392887
33598,14.2784364598
33599,20.664418
33600,9.8740635
33601,20.1525365976
33602,20.2061647021
33603,19.2762382
33604,15.314661
33605,16.0924210141
33606,0.0
33607,19.971271
33608,12.2594814762
33609,14.6892748308
33610,19.0533207736
33611,19.859699
33612,18.5117552857
33613,20.0058466471
33614,14.7425766667
33615,20.307743
33616,14.6760154182
33617,12.6620289091
33618,6.582709
33619,
33620,17.9845808846
33621,19.971271
33622,16.3816867833
33623,16.613087
33624,19.05498
33625,9.87477110526
33626,10.1907370513
33627,12.838475
33628,21.326922375
33629,9.22994678125
33630,0.0
33631,19.3828523571
33632,14.7747815957
33633,20.6738417419
33634,15.5329578206
33635,21.89687175
33636,17.1073447576
33637,16.685786815
33638,20.8330690588
33639,21.5846871837
33640,20.664418
33641,15.8240227027
33642,19.05498
33643,20.664418
33644,20.3066400625
33645,21.1014684103
33646,16.5196145714
33647,19.971271
33648,20.099113025
33649,19.748127
33650,10.8821114375
33651,14.3166200698
33652,11.4914470714
33653,20.664418
33654,16.9201285714
33655,20.153592
33656,21.299447
33657,13.021285
33658,20.664418
33659,19.559415125
33660,21.497327
33661,0.0
33662,11.4096065143
33663,16.1914909677
33664,21.76303
33665,19.460445
33666,0.0
33667,19.05498
33668,20.4393659722
33669,13.9002703723
33670,13.3141806667
33671,19.460445
33672,17.60103908
33673,16.8659644151
33674,21.357565
33675,17.2697823333
33676,15.87915
33677,18.361833
33678,19.971271
33679,17.5967783377
33680,17.2735200339
33681,2.86183014706
33682,16.099317
33683,21.76303
33684,20.664418
33685,19.971271
33686,19.8191164634
33687,20.138633
33688,2.0153592
33689,19.5839071686
33690,15.7377058684
33691,16.8358115833
33692,20.7701664583
33693,19.971271
33694,10.5730258235
33695,16.02428815
33696,19.460445
33697,19.460445
33698,19.7443630991
33699,19.971271
33700,6.65255444444
33701,19.460445
33702,20.441274
33703,19.0952749182
33704,16.5241687727
33705,21.580708
33706,20.265631875
33707,20.664418
33708,20.664418
33709,20.559057
33710,7.557597
33711,0.0
33712,19.9526255556
33713,20.5676925763
33714,21.1460388889
33715,20.80115875
33716,20.9374482895
33717,10.332209
33718,21.42947225
33719,19.6064677321
33720,19.0980273846
33721,18.8301742143
33722,13.1277029872
33723,0.0
