id,borrow_cash_limit_avg
28580,9.5707132
28581,0.0
28582,13.0250136667
28583,0.0
28584,17.4146188966
28585,0.0
28586,11.4121548571
28587,9.1809165
28588,20.376736
28589,11.6483048875
28590,8.2689232549
28591,0.0
28592,0.0
28593,14.4331289367
28594,12.9709878364
28595,13.6180595333
28596,9.9745830708
28597,6.88748536364
28598,5.71176458537
28599,9.97101913922
28600,10.9118143229
28601,0.592317193548
28602,16.0579571939
28603,6.20823616875
28604,21.183212
28605,9.1809165
28606,4.72592321267
28607,21.069883
28608,20.664418
28609,0.0
28610,7.28381036842
28611,0.0
28612,18.361833
28613,18.256472
28614,0.0
28615,19.0712361
28616,6.50887221727
28617,12.0136152391
28618,3.12426815385
28619,18.7179436364
28620,10.2272486939
28621,1.9460445
28622,11.6771981765
28623,9.72184137037
28624,8.04312771429
28625,20.069388963
28626,13.1302898028
28627,17.6434371512
28628,0.0
28629,0.0
28630,21.026377
28631,6.19669290575
28632,0.0
28633,9.54580638095
28634,5.12598208696
28635,0.0
28636,10.9824168273
28637,14.5494617647
28638,0.0
28639,0.0
28640,15.3646226053
28641,19.4480182246
28642,9.176172625
28643,18.496988
28644,3.02718033333
28645,3.80245923913
28646,16.023338443
28647,14.85954225
28648,19.5946236923
28649,10.5793211489
28650,10.5343490185
28651,6.52560568421
28652,2.18208742466
28653,0.0
28654,0.0
28655,17.30115328
28656,6.79224533333
28657,6.01305434483
28658,0.0
28659,18.1861457895
28660,18.4451320909
28661,9.32664533333
28662,3.53826272727
28663,9.34502590909
28664,10.5023193061
28665,4.378600125
28666,0.0
28667,7.47519055102
28668,0.0
28669,13.6569578947
28670,9.26687857143
28671,8.58973134483
28672,7.03622206522
28673,0.0
28674,9.1809165
28675,3.17914123077
28676,7.9636190625
28677,6.39353830827
28678,13.800334
28679,0.0
28680,4.13102635714
28681,13.108785
28682,14.699556
28683,21.165193
28684,10.4932548296
28685,1.42651935714
28686,8.99002316667
28687,15.6634749375
28688,11.4936768269
28689,6.9407923125
28690,0.0
28691,2.44232094118
28692,18.767298
28693,19.971271
28694,7.51299721519
28695,0.0
28696,6.34424704167
28697,12.97363
28698,0.0
28699,
28700,0.0
28701,9.52749
28702,12.6054054545
28703,11.2531685
28704,16.9961185154
28705,14.2410563333
28706,14.9782186667
28707,5.35209592045
28708,2.17067404412
28709,13.7640174444
28710,0.0
28711,19.604286
28712,5.716494
28713,0.0
28714,19.971271
28715,0.0
28716,6.84062429032
28717,15.9945214884
28718,4.86511125
28719,19.278123
28720,13.0850156087
28721,19.971271
28722,8.66824186047
28723,19.278123
28724,2.87908457143
28725,20.0624315
28726,13.4972067874
28727,10.9203306327
28728,0.0
28729,0.0
28730,9.52749
28731,9.64529248148
28732,10.9033557823
28733,8.38579504082
28734,5.78603704
28735,0.0
28736,
28737,6.47826388889
28738,18.6052872955
28739,17.668686
28740,
28741,1.33141806667
28742,19.4266863077
28743,1.49695730769
28744,0.0
28745,9.80870953846
28746,19.72759225
28747,9.96975248148
28748,5.35934197368
28749,3.82398656667
28750,0.0
28751,13.227059
28752,19.614596
28753,11.2535386465
28754,16.3960117679
28755,11.2106254601
28756,8.83750787879
28757,4.7204233125
28758,6.975594
28759,12.6899351622
28760,7.229296125
28761,16.6745989333
28762,11.2049387317
28763,21.195046
28764,0.0
28765,16.5295582558
28766,9.383649
28767,13.4640091525
28768,9.42904937838
28769,13.8932477692
28770,17.445542
28771,20.6179121053
28772,0.0
28773,10.556605125
28774,20.0925593636
28775,0.436448790698
28776,11.9668161532
28777,12.7557939102
28778,20.673664
28779,21.195046
28780,11.0782078117
28781,9.80600393333
28782,20.438406125
28783,18.08136575
28784,0.0
28785,18.39123656
28786,19.05498
28787,0.0
28788,9.8740635
28789,9.1809165
28790,13.6212005
28791,0.0
28792,12.852082
28793,19.86591
28794,14.8492373333
28795,7.3447332
28796,14.8716948857
28797,17.97276288
28798,18.8907676154
28799,13.1453574848
28800,0.0
28801,0.0
28802,19.05498
28803,15.2328841923
28804,18.9658295135
28805,19.3332519574
28806,16.2517476852
28807,20.1337481389
28808,20.3085174545
28809,4.42997456522
28810,8.45639292308
28811,1.91337203704
28812,13.8493290645
28813,0.0
28814,3.83164962264
28815,0.0
28816,18.767298
28817,17.2044126
28818,9.35297535417
28819,19.971271
28820,7.60550075
28821,3.47369526168
28822,0.0
28823,6.22011121277
28824,7.79860182828
28825,20.991745
28826,0.0
28827,11.2555462308
28828,8.47950243103
28829,18.4159775333
28830,13.9758212333
28831,15.9081673898
28832,18.1915576667
28833,13.5830056667
28834,13.1238742181
28835,10.9475905
28836,7.02646068966
28837,19.32529
28838,0.0
28839,7.74821569565
28840,
28841,19.460445
28842,9.9856355
28843,0.0
28844,13.5679957347
28845,18.767298
28846,12.1480589688
28847,6.426041
28848,6.36429221053
28849,0.0
28850,19.2787106176
28851,19.05498
28852,21.76303
28853,15.0626804444
28854,21.195046
28855,8.47173582394
28856,19.278123
28857,19.614596
28858,19.7124466364
28859,
28860,0.0
28861,19.971271
28862,5.55729163636
28863,18.361833
28864,22.123033
28865,4.674680325
28866,0.0
28867,13.5706625672
28868,19.116765
28869,18.361833
28870,0.0
28871,0.0
28872,20.608632
28873,19.278123
28874,16.8026746061
28875,0.0
28876,0.0
28877,17.2745074286
28878,11.0576103429
28879,0.90738
28880,0.0
28881,13.9157247361
28882,12.7894911927
28883,4.3908108125
28884,9.12994811364
28885,15.5777419412
28886,
28887,18.767298
28888,
28889,18.836403
28890,19.604286
28891,0.0
28892,14.0408217471
28893,6.28687425157
28894,19.8612888958
28895,3.17738082353
28896,13.0763973333
28897,0.0
28898,19.05498
28899,0.0
28900,0.0
28901,19.7668016087
28902,14.9099234586
28903,18.361833
28904,19.9907581034
28905,15.0214820625
28906,8.80602058333
28907,20.1611763333
28908,9.03662015625
28909,19.364551
28910,
28911,19.971271
28912,0.0
28913,0.0
28914,4.1519456
28915,9.69572117476
28916,21.1873145333
28917,14.291235
28918,19.05498
28919,18.361833
28920,
28921,18.5513914091
28922,20.376736
28923,0.0
28924,0.0
28925,12.1104561667
28926,3.71563926829
28927,9.55147743478
28928,14.3576032097
28929,20.153592
28930,7.10246636842
28931,9.9856355
28932,12.2295447692
28933,19.86591
28934,7.77298955056
28935,10.8119971591
28936,0.0
28937,19.2537755
28938,0.0
28939,19.937344
28940,0.0
28941,12.5909569508
28942,0.0
28943,19.6140012857
28944,17.6126918667
28945,18.5372258571
28946,7.21676066667
28947,4.23053152174
28948,19.7734742
28949,16.5241054286
28950,10.3603472609
28951,18.10642
28952,
28953,6.717864
28954,9.87434311268
28955,6.86412382692
28956,11.9344008333
28957,9.642026375
28958,6.426041
28959,18.361833
28960,14.97845325
28961,10.5753198
28962,3.892089
28963,0.0
28964,0.0
28965,1.806186
28966,19.05498
28967,5.9479947
28968,4.73880714894
28969,0.0
28970,19.971271
28971,20.3695143077
28972,0.0
28973,9.7302225
28974,19.6655878125
28975,19.9641923077
28976,0.0
28977,18.5305870909
28978,15.61931025
28979,0.0
28980,9.47348297727
28981,7.6090842
28982,14.9501913171
28983,1.4813625
28984,0.0
28985,19.278123
28986,18.361833
28987,20.501899
28988,14.2344865769
28989,7.4469857087
28990,20.2568093333
28991,18.767298
28992,0.0
28993,11.8691955977
28994,13.4374723
28995,12.8868937407
28996,19.748127
28997,7.8689408
28998,0.0
28999,10.0059287158
29000,14.319435
29001,13.6964595263
29002,0.0
29003,0.0
29004,0.0
29005,0.0
29006,10.1391010667
29007,11.59939648
29008,11.2562526578
29009,21.4142601333
29010,20.9969542
29011,19.460445
29012,18.8007706364
29013,0.0
29014,20.153592
29015,19.5976101667
29016,9.28336044444
29017,21.3048845
29018,18.5845139
29019,6.43435963636
29020,16.411866087
29021,19.1369764
29022,0.0
29023,11.5486745682
29024,0.0
29025,20.2166853824
29026,0.0
29027,20.153592
29028,3.8556246
29029,19.971271
29030,0.0
29031,20.376736
29032,18.361833
29033,18.7336692308
29034,19.5080542727
29035,0.0
29036,3.34780441667
29037,8.2657672
29038,15.5071484444
29039,10.0598175238
29040,7.88548926316
29041,18.9015496
29042,8.53964755556
29043,20.3698367
29044,9.383649
29045,11.8082388571
29046,10.376122267
29047,11.3133467164
29048,8.72900073684
29049,11.483568
29050,1.15316248214
29051,21.306272
29052,20.1805694
29053,18.361833
29054,18.767298
29055,0.0
29056,0.0
29057,20.376736
29058,3.2927475
29059,13.7349340242
29060,5.95727908163
29061,0.0
29062,8.32136291667
29063,19.460445
29064,0.0
29065,18.2915923333
29066,0.0
29067,0.0
29068,0.776193470588
29069,0.0
29070,6.20888688
29071,0.0
29072,10.9197204286
29073,0.0
29074,9.6390615
29075,8.0614368
29076,0.0
29077,0.0
29078,17.6668935769
29079,4.1328836
29080,0.0
29081,12.1281431579
29082,0.0
29083,19.460445
29084,11.5516951818
29085,5.21168475
29086,16.2836829474
29087,19.3456545484
29088,16.1244160698
29089,15.1291945299
29090,0.0
29091,6.885687375
29092,0.0
29093,0.0
29094,19.4568328085
29095,12.934369
29096,0.0
29097,0.0
29098,0.0
29099,0.0
29100,10.332209
29101,19.971271
29102,0.0
29103,0.0
29104,9.807298
29105,19.971271
29106,3.761548
29107,8.23930156098
29108,18.361833
29109,0.0
29110,10.4233695
29111,9.807298
29112,6.08137659574
29113,7.63792491304
29114,2.80208514286
29115,9.26244811111
29116,0.0
29117,0.0
29118,14.7154927333
29119,11.5105970776
29120,10.0853377813
29121,15.9838785
29122,0.0
29123,19.460445
29124,8.38710654545
29125,0.0
29126,20.5786131489
29127,19.6248891857
29128,15.595003125
29129,9.997833
29130,20.664418
29131,0.0
29132,8.53752666667
29133,19.3434326667
29134,0.0
29135,12.1846458
29136,0.0
29137,0.0
29138,19.278123
29139,1.08969977778
29140,3.42009616667
29141,18.3772761308
29142,13.2105318265
29143,6.8394963662
29144,19.05498
29145,19.460445
29146,8.9964574
29147,0.0
29148,12.3839195455
29149,9.44768183333
29150,19.05498
29151,0.0
29152,0.0
29153,0.0
29154,21.580708
29155,0.0
29156,19.6307701786
29157,9.97439485
29158,8.68744300633
29159,16.3056497534
29160,19.4850823158
29161,19.460445
29162,5.04530055556
29163,18.2080438
29164,0.0
29165,6.00171933333
29166,0.0
29167,5.41277438318
29168,4.903649
29169,0.0
29170,0.0
29171,8.40128700709
29172,9.03407241176
29173,4.0615486
29174,12.3962124516
29175,20.9177083061
29176,15.1075434571
29177,9.58781926957
29178,3.74037927273
29179,19.971271
29180,0.0
29181,19.278123
29182,11.46000225
29183,0.0
29184,0.0
29185,7.95422826
29186,4.25642725
29187,1.61205669
29188,3.82918218182
29189,18.3628108889
29190,11.64471
29191,21.357565
29192,20.664418
29193,15.37268175
29194,5.1467583871
29195,9.21944791579
29196,4.77993894805
29197,13.2794308108
29198,7.416533
29199,20.39861452
29200,0.0
29201,4.38043086957
29202,14.9189893125
29203,0.0
29204,6.97861930147
29205,8.7194925
29206,11.7391177136
29207,11.8619649722
29208,14.5546527973
29209,9.29120963514
29210,18.757917
29211,11.3585227037
29212,10.9746942612
29213,0.0
29214,10.236708
29215,0.0
29216,10.8691308
29217,15.4652616667
29218,0.0
29219,0.0
29220,0.0
29221,4.68326942609
29222,19.4493077429
29223,2.671376
29224,19.715858
29225,0.0
29226,2.37339182456
29227,6.86673754878
29228,7.92928498452
29229,18.5425940208
29230,19.6521407368
29231,12.1637062857
29232,7.03266863636
29233,15.9440517273
29234,9.34508139706
29235,10.5819237959
29236,16.8572490385
29237,19.4339879
29238,19.278123
29239,
29240,10.933695
29241,12.7879385513
29242,0.602209059701
29243,9.47063748739
29244,18.8002544516
29245,9.08505248454
29246,18.9270042766
29247,8.9724263209
29248,8.83761310345
29249,14.5935549259
29250,17.8461774545
29251,7.901206125
29252,9.6390615
29253,10.3422321579
29254,11.3097522444
29255,19.1086166596
29256,8.74668181609
29257,11.6391793333
29258,0.0
29259,19.0588515
29260,6.94032116129
29261,10.3286735918
29262,7.14193836111
29263,16.9606182857
29264,0.0
29265,3.90337863158
29266,6.1519326087
29267,3.46656929719
29268,21.382258
29269,6.23831486792
29270,18.767298
29271,7.42120133182
29272,19.460445
29273,12.2470328136
29274,0.0
29275,0.7784178
29276,14.8588123176
29277,8.00858917241
29278,9.87102561314
29279,0.0
29280,19.748127
29281,10.7438333814
29282,14.0020275
29283,6.30671715789
29284,0.0
29285,18.9085143333
29286,0.0
29287,16.6731075
29288,15.4530887595
29289,14.3991149487
29290,17.9084671667
29291,19.3365272963
29292,20.664418
29293,9.54010805435
29294,0.0
29295,2.409765375
29296,19.278123
29297,4.86511125
29298,16.8879113125
29299,6.43804441509
29300,0.0
29301,14.1878794556
29302,18.361833
29303,0.0
29304,18.767298
29305,20.664418
29306,7.58765386325
29307,7.5279912
29308,0.0
29309,1.13051160563
29310,0.0
29311,8.22547574194
29312,11.9827626
29313,6.3842587623
29314,19.971271
29315,9.0039709625
29316,0.0
29317,13.1372655463
29318,13.5761018919
29319,19.460445
29320,0.0
29321,21.1138722308
29322,10.076796
29323,3.17294935294
29324,11.0170998
29325,
29326,12.4098657874
29327,4.99803117391
29328,15.7937915152
29329,0.0
29330,6.38612451429
29331,0.0
29332,8.88977273684
29333,4.446162
29334,0.0
29335,9.71861049275
29336,18.361833
29337,12.2477524
29338,8.61565984615
29339,19.278123
29340,20.664418
29341,0.550803514286
29342,0.0
29343,0.0
29344,11.8906730172
29345,20.664418
29346,8.59996328571
29347,19.927948625
29348,7.04868388235
29349,0.0
29350,11.5859430638
29351,10.500445
29352,9.81184892308
29353,10.8273313818
29354,14.4399060385
29355,19.5380535
29356,19.2131754
29357,8.59492343103
29358,20.6054923333
29359,2.87908457143
29360,8.40265725543
29361,7.82420228571
29362,
29363,20.501899
29364,18.5369307576
29365,7.81214468493
29366,6.46141791429
29367,0.0
29368,5.34890770803
29369,5.87196568116
29370,
29371,0.0
29372,9.57378813534
29373,11.8082388571
29374,11.0403783968
29375,12.2890792895
29376,0.0
29377,12.9579680886
29378,15.3420109687
29379,19.1138715
29380,18.767298
29381,0.0
29382,13.165418
29383,17.47785975
29384,13.2079678289
29385,13.6427646716
29386,19.86591
29387,0.0
29388,0.0
29389,3.32854516667
29390,21.528028
29391,19.460445
29392,18.1382328
29393,12.511532
29394,10.6960888529
29395,0.0
29396,13.2900317143
29397,6.93404062264
29398,20.9111436087
29399,10.5861
29400,14.1994782222
29401,7.5069192
29402,14.4028065
29403,0.0
29404,19.614596
29405,16.42138575
29406,19.614596
29407,7.72509716667
29408,0.0
29409,0.0
29410,10.1269100625
29411,9.94172869565
29412,11.8348272593
29413,12.6980804727
29414,13.0816609783
29415,0.0
29416,0.0
29417,0.0
29418,12.2900129231
29419,19.460445
29420,10.7148157541
29421,7.9803438
29422,15.0036420952
29423,7.60040255932
29424,10.188368
29425,13.00875
29426,
29427,1.00004238095
29428,17.4236459149
29429,0.0
29430,0.0
29431,19.460445
29432,4.86511125
29433,6.15493588235
29434,21.069883
29435,6.57001489655
29436,9.51617744444
29437,18.0154316939
29438,0.0
29439,13.1538366667
29440,19.2871658769
29441,7.9758381375
29442,0.0
29443,19.2471353282
29444,20.9945237778
29445,0.0
29446,0.0
29447,
29448,8.60076041176
29449,0.0
29450,0.0
29451,0.0
29452,19.971271
29453,2.12295763636
29454,0.0
29455,0.0
29456,7.83173746875
29457,18.361833
29458,9.807298
29459,0.0
29460,0.0
29461,4.95047057718
29462,19.971271
29463,20.664418
29464,15.0309099231
29465,19.971271
29466,11.549618875
29467,9.96739476316
29468,
29469,20.5418061552
29470,9.08359114286
29471,19.9599232093
29472,0.0
29473,12.7547400588
29474,6.39923457522
29475,11.2083375231
29476,
29477,10.2896110462
29478,16.1743755263
29479,18.2790181111
29480,7.7112492
29481,9.79529117647
29482,0.0
29483,0.0
29484,18.361833
29485,7.16920039604
29486,18.767298
29487,18.361833
29488,0.0
29489,16.1866505
29490,19.460445
29491,0.0
29492,18.361833
29493,6.79750592105
29494,19.620078125
29495,20.664418
29496,7.766661
29497,14.7491901176
29498,7.28936004545
29499,8.85575239394
29500,11.036506107
29501,10.0772006591
29502,19.2949278462
29503,9.98176027119
29504,9.53516904724
29505,10.076796
29506,20.441274
29507,0.0
29508,6.55599332174
29509,7.7339152
29510,8.59924756784
29511,19.165447913
29512,13.2251683043
29513,19.460445
29514,8.4540215
29515,21.580708
29516,19.971271
29517,12.68979938
29518,19.614596
29519,9.06202483333
29520,0.0
29521,19.05498
29522,11.3027858889
29523,17.3561613438
29524,0.0
29525,12.6182806239
29526,0.0
29527,19.460445
29528,0.0
29529,15.80241225
29530,10.8798068283
29531,0.0
29532,0.0
29533,20.2889774615
29534,19.4153933333
29535,12.1709813333
29536,0.0
29537,11.6537368276
29538,17.492863
29539,
29540,9.39291136364
29541,0.0
29542,19.499818475
29543,0.0
29544,18.767298
29545,10.8691415538
29546,14.63368605
29547,16.66327072
29548,12.8906689899
29549,18.767298
29550,2.57364151899
29551,18.361833
29552,6.41243366667
29553,10.941243
29554,18.767298
29555,9.807298
29556,0.0
29557,19.971271
29558,20.2211695
29559,0.727476339623
29560,9.17210558824
29561,8.764744375
29562,13.743382493
29563,0.0
29564,18.0636106154
29565,9.42165159615
29566,19.971271
29567,13.1983232459
29568,5.98782923077
29569,0.0
29570,0.0
29571,11.5547604261
29572,12.384897582
29573,0.0
29574,21.069883
29575,20.307743
29576,5.21313833333
29577,4.47533286555
29578,6.10647183333
29579,7.7112492
29580,0.0
29581,0.0
29582,17.4518705
29583,18.8167326774
29584,9.47354159091
29585,18.6138864545
29586,9.4462305
29587,0.0
29588,7.89259254321
29589,20.7605538571
29590,19.05498
29591,0.0
29592,0.0
29593,14.3799352055
29594,11.3374112581
29595,19.278123
29596,6.83323493878
29597,7.9844678
29598,19.05498
29599,13.8925140726
29600,19.278123
29601,6.7719288601
29602,18.5821899545
29603,14.5945038077
29604,9.24672149425
29605,0.0
29606,9.88250345238
29607,19.748127
29608,2.69882040541
29609,0.0
29610,10.2235718323
29611,0.0
29612,7.293324
29613,0.0
29614,11.8301410704
29615,0.0
29616,10.332209
29617,19.4460621429
29618,11.2526633519
29619,19.971271
29620,19.05498
29621,10.0048755
29622,11.5453447213
29623,20.066581
29624,6.84068288235
29625,19.3471687812
29626,8.71213045161
29627,18.7783284545
29628,9.52749
29629,20.153592
29630,0.0
29631,10.716195802
29632,15.3523510751
29633,8.72364775862
29634,0.0
29635,19.971271
29636,18.4182211579
29637,12.4493635828
29638,17.3162742857
29639,0.0
29640,19.971271
29641,11.6044245714
29642,10.457595069
29643,21.134421
29644,11.6613249083
29645,5.61864268
29646,4.46275175
29647,21.580708
29648,7.05856649057
29649,4.53892522727
29650,20.613124
29651,7.13125405263
29652,7.8863432
29653,19.6260253333
29654,5.75891219403
29655,8.42357877358
29656,15.956910902
29657,0.0
29658,14.7828812667
29659,5.12668645161
29660,7.26312505333
29661,11.5668738
29662,0.0
29663,6.23542016022
29664,0.0
29665,16.1172734595
29666,11.5733319474
29667,10.1063026822
29668,13.3007762308
29669,15.2035415536
29670,14.105805
29671,12.7943373385
29672,4.26131428571
29673,12.607426
29674,0.0
29675,8.834343
29676,15.9560837857
29677,5.50220357143
29678,0.0
29679,7.5069192
29680,4.94487985075
29681,12.3697522647
29682,0.0
29683,5.51609897917
29684,0.82657672
29685,15.0556662105
29686,12.0921552
29687,8.97703801124
29688,13.11799375
29689,
29690,3.85984643919
29691,5.77821385937
29692,0.0
29693,15.1089613043
29694,19.278123
29695,3.7552104375
29696,10.4448765736
29697,13.7169585714
29698,11.0834437778
29699,9.807298
29700,0.0
29701,5.76334248571
29702,19.1980227451
29703,19.460445
29704,0.0
29705,15.5149063462
29706,0.0
29707,11.0764419506
29708,0.0
29709,12.0560322809
29710,0.0
29711,
29712,14.2898370364
29713,16.7582503333
29714,4.03495597674
29715,16.9403346316
29716,7.24826155556
29717,12.4335197778
29718,
29719,0.0
29720,11.9287361053
29721,11.5863307708
29722,0.0
29723,11.9657063774
29724,0.0
29725,11.9827626
29726,7.98451076923
29727,10.8241920123
29728,11.6112865654
29729,0.0
29730,9.89489645833
29731,13.6462945333
29732,0.0
29733,0.0
29734,0.0
29735,19.460445
29736,1.12820794444
29737,17.6255495
29738,0.0
29739,20.4622248
29740,6.77289911765
29741,15.8132467895
29742,0.0
29743,2.78006357143
29744,8.60761709091
29745,18.2785338182
29746,0.0
29747,12.5043601183
29748,0.0
29749,18.361833
29750,19.3208507273
29751,18.2598798421
29752,19.748127
29753,0.0
29754,0.0
29755,10.7287211644
29756,11.0108305238
29757,0.0
29758,0.0
29759,10.0185195652
29760,19.614596
29761,14.5448426222
29762,20.376736
29763,8.87574389928
29764,8.8104298381
29765,4.59045825
29766,18.4315852
29767,9.58955391667
29768,0.459258767442
29769,10.2310445273
29770,
29771,
29772,6.96768297143
29773,18.0863646383
29774,5.79670656522
29775,19.614596
29776,20.5365545455
29777,12.6521026382
29778,18.767298
29779,20.664418
29780,
29781,6.81115575
29782,13.0896984204
29783,0.0
29784,4.99281775
29785,12.6031567092
29786,12.5912967814
29787,0.0
29788,17.5325028879
29789,13.8146428713
29790,19.1536533
29791,0.0
29792,16.2440502284
29793,13.6896053506
29794,19.971271
29795,18.2927808
29796,8.2291150411
29797,20.7196473636
29798,0.0
29799,5.642322
29800,12.1297577436
29801,19.971271
29802,6.42715684932
29803,
29804,
29805,
29806,19.614596
29807,19.971271
29808,7.434993375
29809,3.93561152486
29810,13.8674866579
29811,13.0070568889
29812,3.62692130263
29813,0.0
29814,3.9942542
29815,0.421722816327
29816,17.6358941029
29817,20.01638885
29818,0.0
29819,21.1107301429
29820,10.353644775
29821,12.1758803226
29822,13.0842378571
29823,18.767298
29824,0.0
29825,14.0318561538
29826,14.710947
29827,9.868408375
29828,0.0
29829,19.05498
29830,11.7815609252
29831,0.0
29832,0.0
29833,11.68252092
29834,20.491957125
29835,13.6307971111
29836,4.49095614706
29837,20.613124
29838,20.150279
29839,11.59436986
29840,20.5267146667
29841,0.0
29842,7.6081032381
29843,19.05498
29844,0.0
29845,19.4251794286
29846,12.5012050435
29847,10.8000511026
29848,11.6034560545
29849,20.2023196667
29850,0.0
29851,0.0
29852,19.05498
29853,19.166552
29854,15.447784
29855,6.457630625
29856,3.34676823179
29857,
29858,9.88393295283
29859,0.0
29860,8.1019833
29861,14.6380389474
29862,16.1645861111
29863,7.91275122581
29864,0.0
29865,9.10355808333
29866,2.9487195625
29867,0.0
29868,0.709891710526
29869,0.0
29870,11.5660964286
29871,21.020221
29872,7.25529312
29873,19.6230741667
29874,13.140469
29875,19.971271
29876,0.498985769231
29877,19.971271
29878,0.0
29879,0.0
29880,5.46043097297
29881,0.0
29882,14.8565014667
29883,11.8492692
29884,1.2048826875
29885,6.582709
29886,21.860338971
29887,10.6422967568
29888,20.438406125
29889,20.438406125
29890,12.511532
29891,7.43648250877
29892,0.0
29893,7.34039912195
29894,9.74287862069
29895,21.580708
29896,0.0
29897,0.0
29898,19.278123
29899,19.460445
29900,19.1090151
29901,19.8546657115
29902,10.8145416212
29903,4.71721707692
29904,
29905,8.23995907547
29906,0.0
29907,18.361833
29908,0.0
29909,20.12263015
29910,6.426041
29911,10.5970009388
29912,15.4228001512
29913,16.3940583704
29914,9.35682817647
29915,18.767298
29916,17.5506394737
29917,14.1244869231
29918,2.02607097101
29919,6.426041
29920,19.05498
29921,10.9044987857
29922,20.759728
29923,15.923768
29924,10.6721398125
29925,15.2160735
29926,6.5597217619
29927,20.967634
29928,9.9856355
29929,6.120611
29930,2.605842375
29931,0.0
29932,19.43271912
29933,16.0862554286
29934,0.0
29935,0.0
29936,0.0
29937,9.9856355
29938,8.82065087234
29939,18.361833
29940,0.0
29941,0.0
29942,0.0
29943,7.75462747059
29944,17.668686
29945,7.82459627473
29946,21.357565
29947,13.0993727461
29948,10.7362308333
29949,9.65014884416
29950,8.89759523077
29951,19.278123
29952,11.410295
29953,17.835615
29954,2.11985555319
29955,0.0
29956,0.0
29957,12.241222
29958,18.0721383462
29959,19.460445
29960,0.0
29961,19.3257466154
29962,19.278123
29963,0.0
29964,0.0
29965,8.19825523404
29966,14.5620486667
29967,13.3463824054
29968,12.16989
29969,14.9169627789
29970,9.49939876821
29971,10.220637
29972,12.97363
29973,9.18165628313
29974,10.8851485714
29975,12.4612545556
29976,0.0
29977,18.767298
29978,20.2342177391
29979,0.0
29980,20.1247544286
29981,20.153592
29982,11.6045219412
29983,8.463483
29984,0.0
29985,10.4728511884
29986,9.98690744268
29987,7.489226625
29988,1.49695730769
29989,16.79466
29990,21.220379625
29991,20.307743
29992,18.361833
29993,7.99819768293
29994,18.361833
29995,0.0
29996,0.0
29997,13.3553827975
29998,19.0490505
29999,15.355062
30000,21.195046
30001,11.5668738
30002,0.0
30003,20.438406125
30004,19.278123
30005,15.4070126923
30006,5.51061664286
30007,20.233635
30008,0.0
30009,16.380509
30010,9.53825340541
30011,21.134421
30012,0.0
30013,21.069883
30014,0.0
30015,0.0
30016,10.3427506282
30017,9.62736273016
30018,11.6652342857
30019,16.7376366816
30020,19.460445
30021,10.71106925
30022,12.9635311587
30023,17.7513724242
30024,18.977018
30025,8.07331850089
30026,20.3771288667
30027,0.0
30028,10.8754985604
30029,8.20796153333
30030,20.9705507368
30031,5.43759909346
30032,10.22263715
30033,0.0
30034,15.6671767
30035,19.614596
30036,0.0
30037,6.00983538272
30038,6.65709033333
30039,0.0
30040,10.0475832
30041,6.8196105
30042,
30043,20.9370040784
30044,7.26228036364
30045,0.0
30046,1.13204088889
30047,4.99359291336
30048,1.887248
30049,14.0111415357
30050,18.6972535294
30051,20.664418
30052,11.213839907
30053,0.0
30054,0.0
30055,20.2155066118
30056,14.1268523182
30057,20.34268248
30058,12.5973769231
30059,7.81793844
30060,0.0
30061,9.7302225
30062,19.460445
30063,20.337475
30064,0.0
30065,9.8740635
30066,0.0
30067,12.5414084051
30068,15.97011024
30069,13.82775
30070,20.3974704167
30071,20.0738265625
30072,2.0984952
30073,15.8800213846
30074,19.614596
30075,0.0
30076,8.76260355556
30077,16.0651025
30078,0.0
30079,10.4698986429
30080,0.0
30081,20.441274
30082,9.6390615
30083,0.0
30084,9.383649
30085,3.310985
30086,1.8361833
30087,5.64106472093
30088,12.065065087
30089,12.7835395812
30090,20.153592
30091,17.9036237143
30092,19.7144531053
30093,13.5363089655
30094,6.486815
30095,18.5140109286
30096,13.5624484444
30097,19.460445
30098,0.0
30099,11.0170998
30100,9.16909344
30101,16.9606294065
30102,11.0366166667
30103,4.17051066667
30104,19.460445
30105,14.9940956667
30106,13.0763973333
30107,0.0
30108,0.0
30109,0.0
30110,2.2874308764
30111,19.278123
30112,
30113,5.79969824
30114,20.376736
30115,0.0
30116,0.0
30117,14.0765284348
30118,21.07056825
30119,19.5375205
30120,0.0
30121,21.580708
30122,9.59678584615
30123,0.0
30124,9.76453831356
30125,4.99281775
30126,4.79571288889
30127,19.05498
30128,11.2338399375
30129,
30130,8.26205271429
30131,13.1175988473
30132,18.93451425
30133,8.55911614286
30134,19.971271
30135,12.6271002183
30136,18.3143925714
30137,0.0
30138,12.7546495593
30139,9.3410136
30140,19.9606450952
30141,0.0
30142,9.76057421053
30143,6.7830696338
30144,6.98135210805
30145,20.7870416154
30146,20.926782
30147,0.0
30148,15.3235512727
30149,12.8192494058
30150,0.0
30151,3.9899255625
30152,20.066581
30153,8.65503369697
30154,12.8865219512
30155,18.767298
30156,0.0
30157,11.2205455909
30158,19.86591
30159,11.9381336
30160,5.17773692593
30161,11.1126351304
30162,0.0
30163,9.081541
30164,0.0
30165,7.29541926087
30166,0.0
30167,3.412236
30168,14.5491013333
30169,4.83742517647
30170,14.3805605238
30171,18.2927808
30172,9.383649
30173,3.73611352381
30174,6.90876
30175,16.78733316
